date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-08-14,32.76499938964844,32.83000183105469,32.1150016784668,32.17499923706055,5961800,28.73214530944824,0.0,0.0,-2.21850651669262,-2.21851060802446,29.338571375066586,29.338571375066586,29.08535461601649,0.0,0.0,0.0,0.0,0.0,17067.750652173912,7.2,233.4929032258065,66.4000015258789,"4,374.62",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-08-15,31.88999938964844,32.0,31.57999992370605,31.7450008392334,6227000,28.348154067993164,0.0,0.0,-1.336436388572959,-1.336451689630036,29.25603659947713,29.25603659947713,28.987061209613383,0.0,0.0,0.0,0.0,0.0,17070.339576086957,7.2,233.49574193548384,65.18000030517578,"4,351.10",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-08-16,31.71999931335449,32.154998779296875,31.670000076293945,31.825000762939453,5261200,28.41959571838379,0.0,0.0,0.2520079432701827,0.2520151760826206,29.19169499323918,29.19169499323918,28.911399144116103,0.0,0.0,0.0,0.0,0.0,17072.9285,7.2,233.4985806451613,63.5,"4,329.10",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-08-19,31.850000381469727,32.55500030517578,31.75,32.35499954223633,7749600,28.89287757873535,0.0,0.0,1.6653535478122097,1.6653363581995206,29.1703508922032,29.1703508922032,28.90892960206534,0.0,-122.16293440119976,0.0,0.0,0.0,17080.69527173913,7.2,233.5070967741936,63.5,"4,343.56",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-08-20,32.275001525878906,32.85499954223633,32.154998779296875,32.314998626708984,7668400,28.857158660888672,0.0,0.0,-0.1236313277492962,-0.1236253389761632,29.14947141011556,29.14947141011556,28.90202680990845,0.0,-147.57952716344587,0.0,0.0,0.0,17083.284195652173,7.2,233.50993548387092,63.5,"4,313.36",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-08-21,32.28499984741211,32.494998931884766,32.02000045776367,32.064998626708984,4770400,28.633922576904297,0.0,0.0,-0.7736345679227985,-0.7735899663847912,29.117249608039856,29.117249608039856,28.86627957884123,0.0,-159.67904841359191,-143.1405033260792,0.0,0.0,17085.873119565218,7.2,233.5127741935484,63.0,"4,347.48",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-08-22,32.04999923706055,32.584999084472656,31.950000762939453,32.43000030517578,5056000,28.95985221862793,0.0,0.0,1.138318085448975,1.1382640322794124,29.107990938074447,29.107990938074447,28.87875593081279,0.0,-142.01347860202148,-149.75735139301975,0.0,0.0,17088.46204347826,7.2,233.5156129032258,64.54000091552734,"4,370.13",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-08-23,32.584999084472656,32.61000061035156,31.950000762939453,32.10499954223633,8044600,28.66963768005371,0.0,0.0,-1.002160838362942,-1.0021271392660736,29.08363797929552,29.08363797929552,28.85087349737825,0.0,-157.74326974468397,-153.14526558676582,0.0,0.0,17091.050967391304,7.2,233.5184516129032,64.54000091552734,"4,328.83",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-08-26,32.099998474121094,32.26499938964844,31.959999084472656,31.959999084472656,5472400,28.54014778137207,0.0,0.0,-0.4516444785271356,-0.4516621386245534,29.05503323203639,29.05503323203639,28.80944340191076,0.0,-169.35108708241552,-156.3692784763737,0.0,0.0,17098.817739130434,7.2,233.5269677419355,64.41999816894531,"4,277.09",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-08-27,31.6299991607666,31.8700008392334,31.395000457763672,31.405000686645508,4870800,28.04454231262207,0.0,0.0,-1.7365407187911577,-1.7365203311017097,29.00450868606568,29.00450868606568,28.7074565900056,0.0,-169.21509695691125,-165.43648459467025,30.11755821143728,27.89145916069407,17101.40666304348,7.2,233.5298064516129,62.04999923706055,"4,263.43",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-08-28,31.36000061035156,31.850000381469727,31.325000762939453,31.684999465942383,6044000,28.29457664489746,0.0,0.0,0.8915738677755858,0.891561464930235,28.970702398391,28.970702398391,28.65240593065785,0.0,-147.82562174936498,-162.13060192956394,30.09617237303248,27.93293700959692,17103.99558695652,7.2,233.5326451612904,63.58000183105469,"4,290.96",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-08-29,31.4950008392334,31.93000030517578,31.440000534057617,31.739999771118164,4600000,28.43793296813965,0.105,0.0,0.173584680772687,0.5066565407263024,28.946485606106844,28.946485606106844,28.623809535655425,0.0,-140.8326277691456,-152.6244488251406,30.05366450896763,27.87369182953335,17106.584510869565,7.2,233.5354838709677,62.29999923706055,"4,281.76",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-08-30,31.854999542236328,31.895000457763672,31.299999237060547,31.40999984741211,5851000,28.142257690429688,0.0,0.0,-1.0396973096588935,-1.0397214102769723,28.911519174990445,28.911519174990445,28.55960262295866,0.0,-152.18025954639128,-146.94616968830064,29.99593895100448,27.78536121226457,17109.17343478261,7.2,233.5383225806452,62.95000076293945,"4,290.52",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-03,31.80500030517578,32.45000076293945,31.75,32.14500045776367,8214000,28.800800323486328,0.0,0.0,2.3400210567403823,2.340049047595038,28.90690588951111,28.90690588951111,28.591762316362352,0.0,-160.72015582605965,-151.24434771386552,29.894851397391065,27.801782323006883,17119.52913043478,7.2,233.5523333333333,62.95000076293945,"4,326.26",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-04,32.165000915527344,32.7400016784668,32.150001525878906,32.564998626708984,7101400,29.17709922790528,0.0,0.0,1.3065738465213528,1.3065571101928075,28.917713623046875,28.917713623046875,28.66980723790141,0.0,-136.5208741174681,-149.8070964966397,29.800803826076905,27.842542388217527,17122.118054347826,7.2,233.5565,62.95000076293945,"4,326.74",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-05,32.5,32.790000915527344,32.345001220703125,32.689998626708984,5271600,29.28909683227539,0.0,0.0,0.3838477054240563,0.3838544863397519,28.931997592632587,28.931997592632587,28.752379183817943,0.0,-129.31845724350765,-142.1864957290118,29.79858587364881,27.84330331702501,17124.70697826087,7.2,233.5606666666667,64.01000213623047,"4,326.52",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-06,32.70000076293945,32.775001525878906,32.084999084472656,32.4900016784668,4632600,29.10990333557129,0.0,0.0,-0.6117985825755956,-0.6118095676703739,28.93858669422291,28.93858669422291,28.800049070718387,0.0,-140.8421525191716,-135.5604946267158,29.738498160924514,27.86526160470049,17127.29590217391,7.2,233.56483333333333,64.33000183105469,"4,369.61",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-09,32.529998779296875,32.79499816894531,32.46500015258789,32.70000076293945,4147800,29.298065185546875,0.0,0.0,0.6463498726497097,0.6463843174142614,28.9514252117702,28.9514252117702,28.866451219362187,0.0,-128.7417143810379,-132.96744138123907,29.67609132904216,27.89674688201741,17135.062673913042,7.2,233.5773333333333,63.97999954223633,"4,378.42",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-10,33.349998474121094,33.4900016784668,32.97999954223633,33.40999984741211,13380000,29.93419647216797,0.0,0.0,2.1712509721936613,2.1712399183783093,28.98531387592184,28.98531387592184,29.008817253069623,0.0,-62.36535352972325,-110.64974014331092,29.743746060032016,27.852853518825405,17137.651597826087,7.2,233.5815,63.97999954223633,"4,402.92",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-11,33.4900016784668,33.90999984741211,33.40999984741211,33.79499816894531,9112400,30.27913856506348,0.0,0.0,1.15234457734672,1.1523345656404338,29.028441365559896,29.028441365559896,29.17819342800214,0.0,-39.11342656197932,-76.74016482424683,29.97215486267025,27.713955252381016,17140.24052173913,7.2,233.58566666666667,63.97999954223633,"4,385.52",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-12,33.97999954223633,34.45000076293945,33.900001525878906,34.040000915527344,8249800,30.49864196777344,0.0,0.0,0.7249674799721273,0.7249327857802079,29.07586719143775,29.07586719143775,29.35425323330498,0.0771483912556003,-25.43990098746116,-42.30622702638792,30.27914660306536,27.583613177818435,17142.829445652173,7.2,233.58983333333333,64.9000015258789,"4,415.67",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-13,33.95000076293945,34.06999969482422,33.595001220703125,33.95500183105469,6584600,30.422496795654297,0.0,0.0,-0.2497035316878726,-0.2496674186332592,29.11794936656952,29.11794936656952,29.49668570828489,0.0611320821099078,-27.85720686790497,-30.80351147244849,30.50739484837104,27.56279920527886,17145.418369565217,7.2,233.594,64.55000305175781,"4,448.16",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-16,34.375,34.40999984741211,33.95500183105469,34.095001220703125,5337600,30.547927856445312,0.0,0.0,0.4123085910730184,0.4122970630370259,29.161282048080903,29.161282048080903,29.63685132803961,0.0610808520284727,-23.87527035896889,-25.724126071445017,30.72960845601145,27.553418811444605,17153.185141304348,7.2,233.6065,64.80000305175781,"4,465.19",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-17,34.09000015258789,34.334999084472656,33.9900016784668,34.15999984741211,7752400,30.606178283691406,0.0,0.0,0.1906397547494887,0.1906853634060956,29.203778996187097,29.203778996187097,29.766094922126523,0.0610848538947165,-22.02605134216728,-24.58617618968039,30.93883328338636,27.5155240545653,17155.774065217392,7.2,233.61066666666667,65.02999877929688,"4,524.54",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-18,33.98500061035156,34.92499923706055,33.96500015258789,34.7400016784668,8548000,31.12582397460937,0.0,0.0,1.697897639477386,1.6978457293861604,29.258694566999164,29.258694566999164,29.94739212912424,0.0631097527205668,-4.804834826239224,-16.90205217579181,31.23947388138245,27.44174998794128,17158.362989130434,7.2,233.6148333333333,66.94999694824219,"4,513.23",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-19,34.8849983215332,35.279998779296875,34.404998779296875,34.75,14627600,31.13478660583496,0.0,0.0,0.0287804290447057,0.0287948400431004,29.3108082347446,29.3108082347446,30.10571139268567,0.0611228783958871,-4.151071613760899,-10.327319260722478,31.493560518936647,27.43774975328015,17160.95191304348,7.2,233.619,66.48999786376953,"4,484.97",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-20,34.599998474121094,34.75,34.04999923706055,34.685001373291016,37157000,31.07654571533203,0.0,0.0,-0.1870464077956435,-0.187060509648762,29.35853086935507,29.35853086935507,30.23515596903852,0.0610781140424965,-19.0780316587563,-9.344646032918815,31.706363821624976,27.43661580026223,17163.540836956523,7.2,233.6231666666667,66.75,"4,452.07",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-23,34.55500030517578,34.775001525878906,34.02000045776367,34.4900016784668,11022000,30.901840209960938,0.0,0.0,-0.5622017791654943,-0.5621780070778626,29.399144273055228,29.399144273055228,30.32404720116152,0.0614799534082589,-37.031580204166914,-20.086894492228048,31.852570984224425,27.513628890653504,17171.307608695653,7.2,233.63566666666668,66.48999786376953,"4,441.98",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-24,34.720001220703125,34.86000061035156,34.595001220703125,34.71500015258789,7432800,31.10343170166016,0.0,0.0,0.6523585479021987,0.6523607989993963,29.442843950711765,29.442843950711765,30.427965134561333,0.0616698770170169,-30.72198674705988,-28.943866203327705,31.999214552649587,27.623313714257154,17173.896532608695,7.2,233.6398333333333,65.58000183105469,"4,417.25",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-25,34.71500015258789,34.76499938964844,34.369998931884766,34.459999084472656,7883200,30.87495231628418,0.0,0.0,-0.7345558605628466,-0.7345793466377537,29.47864665985108,29.47864665985108,30.48756342545771,0.061102358360616,-37.873141901976,-35.20890295106761,32.022537679863575,27.883031587409377,17176.48545652174,7.2,233.644,66.79000091552734,"4,439.98",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-26,34.6150016784668,35.244998931884766,34.57500076293945,35.16999816894531,13765000,31.51109313964844,0.0,0.0,2.060357235449195,2.0603783184751423,29.528218525211987,29.528218525211987,30.62403405401648,0.0587271275326661,-33.88658892720903,-34.16057252541498,32.140263997257705,28.08695691949034,17179.074380434784,7.2,233.64816666666667,66.79000091552734,"4,419.07",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-27,37.40999984741211,37.625,36.67499923706055,36.81999969482422,31182000,32.98942565917969,0.0,0.0,4.691503019001675,4.6914669477815085,29.610628218877885,29.610628218877885,30.93941960137157,0.0708829689270085,0.2029303770595873,-23.85226681737516,32.5860109763983,28.096359209453755,17181.663304347825,7.2,233.65233333333333,66.4000015258789,"4,381.86",555.44,163.58,76.01,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-09-30,36.150001525878906,36.584999084472656,36.08000183105469,36.31999969482422,14796400,32.54145050048828,0.0,0.0,-1.35795764297707,-1.3579356103968765,29.678786876589754,29.678786876589754,31.153023721253803,0.0732876670367831,-20.606152205962875,-18.096603585370783,32.76041000294252,28.361879463915383,17189.430076086956,7.2,233.6648333333333,66.48999786376953,"4,410.37",561.22,165.36,76.66,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-10-01,36.52000045776367,36.625,36.0099983215332,36.209999084472656,10444400,32.44289016723633,0.0,0.0,-0.3028651191515186,-0.3028762754459069,29.74160740592263,29.74160740592263,31.32500591405148,0.0725813323802679,-28.58837226913029,-16.3305313660112,32.931907031649146,28.554591419583765,17192.019,7.2,233.669,65.98999786376953,"4,397.04",560.75,165.58,76.54,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-10-02,36.02000045776367,36.130001068115234,35.79499816894531,35.94499969482422,8751600,32.205467224121094,0.0,0.0,-0.7318403655030004,-0.7318181021831571,29.79635984632704,29.79635984632704,31.442400755394093,0.0732826818775988,-34.479762220287,-27.891428898460063,33.04581244843403,28.743522802420465,17192.08116304348,7.190322580645161,233.68290322580648,65.4000015258789,"4,369.76",555.53,163.87,75.88,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-10-03,35.94499969482422,36.25,35.529998779296875,35.81999969482422,7144600,32.09345626831055,0.0,0.0,-0.3477535152629274,-0.3478010582211088,29.84629672506581,29.84629672506581,31.529208157116287,0.072713718183849,-50.723337643492975,-37.9304907109701,33.10960963881632,28.960161555641687,17192.143326086956,7.180645161290323,233.6968064516129,64.83000183105469,"4,388.94",559.83,164.91,76.47,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-10-04,35.8849983215332,36.17499923706055,35.65999984741211,36.06999969482422,7168200,32.31746292114258,0.0,0.0,0.6979341209657264,0.6979823268621121,29.89887472923765,29.89887472923765,31.6343087923198,0.0723771176310741,-45.014680331482616,-43.4059267317542,33.13494913110482,29.25557802191032,17192.205489130436,7.170967741935484,233.71070967741937,65.13999938964844,"4,355.64",552.88,163.85,75.63,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-10-07,35.70500183105469,35.98500061035156,35.650001525878906,35.66999816894531,5172800,31.95907211303711,0.0,0.0,-1.108959049800884,-1.108969503515711,29.94179550806681,29.94179550806681,31.677610568415435,0.072594923185437,-54.80677932183852,-50.18159909893805,33.07557036435597,29.58105748140819,17192.39197826087,7.141935483870968,233.7524193548387,64.7300033569336,"4,316.62",545.55,160.9,74.64,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-10-08,35.72999954223633,36.31499862670898,35.09000015258789,35.13999938964844,7514200,31.48420524597168,0.0,0.0,-1.485839098691899,-1.4858593684630717,29.97327325781997,29.97327325781997,31.6518231920896,0.0745186261289513,-70.34106889841476,-56.72084285057864,33.02555517069982,29.786073552444712,17192.454141304348,7.1322580645161295,233.7663225806452,64.0199966430664,"4,316.53",543.57,161.3,74.84,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-10-09,35.2599983215332,35.73500061035156,34.97999954223633,35.44499969482422,9282200,31.757482528686523,0.0,0.0,0.8679576279834178,0.8679821535269916,30.008957443237303,30.008957443237303,31.66591110363586,0.0715138551117808,-62.760560787023465,-62.63613633575892,33.01574886209301,29.943714257413824,17192.516304347828,7.122580645161291,233.78022580645165,64.8499984741211,"4,404.47",555.22,164.28,76.93,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-10-10,36.07500076293945,36.72499847412109,35.970001220703125,36.720001220703125,11104800,32.89982986450195,0.0,0.0,3.5971266380489864,3.5970966363078283,30.105080909729004,30.06564121620328,31.83043360508467,0.0781553840661202,-31.07269723997888,-54.72477564180571,33.18742512424042,30.012156784939265,17192.578467391304,7.112903225806452,233.79412903225807,64.83999633789062,"4,421.77",559.81,165.42,77.47,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-10-11,36.73500061035156,36.8650016784668,36.43999862670898,36.72999954223633,10792200,32.90878677368164,0.0,0.0,0.0272285435752195,0.0272247887499021,30.17414737701416,30.120317092308632,31.97421402756427,0.0783067068593354,-44.89129581297559,-46.24151794665932,33.31295689857209,30.13525400841034,17192.640630434784,7.103225806451613,233.8080322580645,66.18000030517578,"4,437.36",562.14,166.35,77.8,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-10-14,36.47499847412109,37.084999084472656,36.38999938964844,37.02999877929688,6199800,33.17758560180664,0.0,0.0,0.8167689648772569,0.8167995677676121,30.24564270019531,30.1780014038086,32.13466357079658,0.0767208900939304,-36.63327000898885,-37.53242102064778,33.4696442422833,30.24153243923525,17192.827119565216,7.074193548387097,233.84974193548388,65.45999908447266,"4,395.31",558.01,165.37,77.24,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
2013-10-15,36.95000076293945,37.185001373291016,36.70500183105469,36.85499954223633,7951200,33.02078628540039,0.0,0.0,-0.4725877473114814,-0.4726061693823502,30.31310913085937,30.230645568282515,32.25281326607709,0.075106984985144,-50.95786446940049,-44.16081009712165,33.55777259043405,30.3948648912554,17192.889282608696,7.064516129032258,233.86364516129032,65.0999984741211,"4,449.00",564.58,166.93,78.81,6431,0.0799,3605,2826,2091,2091,735,8,13,714,180,534,0.3906,1779,,-0.0128,0.3,0.29,0.0351,126,0.07,-,,0.43939999999999996,0.1143,0.083,0.0196,0.2521,846,0.1316,124,722,0.11230000000000001
