date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2021-04-06,145.97999572753906,146.52999877929688,144.3800048828125,146.14999389648438,2851200,141.45425415039062,0.0,0.0616160067060889,0.0615998097713177,130.75089401245117,108.9119548034668,138.4174653908328,0.0966781631696627,51.20853405554203,45.494620041116576,144.8361735247898,132.36865130431173,23321.846120879123,6.05,266.96566666666666,121.12000274658205,"8,915.54",1581.26,769.32,157.63,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-07,147.4199981689453,148.36000061035156,145.72000122070312,147.1300048828125,2399500,142.4027862548828,0.0,0.67055150684594,0.6705574959122274,131.26082763671874,109.14285167694092,138.94884150603946,0.0966513982218165,54.971910209551794,52.22795370813347,145.1574630333265,132.28592685925162,23327.742945054943,6.04,267.0248,121.19000244140624,"8,939.31",1587.61,779.87,157.72,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-08,146.8000030517578,147.16000366210938,144.67999267578125,147.0399932861328,2295600,142.315673828125,0.0,-0.0611782734265431,-0.0611732600525716,131.86551559448242,109.38046253204344,139.39775248231754,0.0946898619329226,54.3134638385036,53.497969367865856,145.26682145974186,132.24719831564877,23333.63976923077,6.029999999999999,267.08393333333333,122.02999877929688,"8,945.25",1601.51,786.25,158.76,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-09,148.2100067138672,148.44000244140625,146.69000244140625,147.77999877929688,1783400,143.03189086914062,0.0,0.5032681766545366,0.503259424454261,132.52428466796874,109.62174983978272,139.8823042672273,0.0919459244878123,59.36804985532235,56.21780796779263,145.34912905422894,132.21064572604448,23339.5365934066,6.02,267.1430666666667,122.55999755859376,"9,027.88",1600.91,782.31,159.4,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-12,147.25999450683594,147.77000427246094,146.41000366210938,147.57000732421875,1869000,142.82864379882812,0.0,-0.142097345251535,-0.1420991284373451,133.0848080444336,109.88080032348633,140.27514953810743,0.0905626730753029,57.84102425356879,57.17417931579829,145.25309144080404,132.25588225304364,23357.22706593407,5.989999999999999,267.3204666666667,122.4800033569336,"9,095.78",1603.69,790.98,158.53,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-13,146.5500030517578,146.60000610351562,143.83999633789062,145.99000549316406,2132100,141.29945373535156,0.0,-1.070679509816208,-1.0706466313790686,133.66704879760744,110.12090866088867,140.4117234310733,0.0885280505598017,38.86520671856567,52.02476027581898,145.17619575327384,132.2786290758277,23363.12389010989,5.98,267.37960000000004,123.11000061035156,"9,031.64",1592.83,780.71,159.16,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-14,145.80999755859375,148.75,145.6999969482422,147.4199981689453,2141800,142.68348693847656,0.0,0.9795140913589462,0.9795035766502204,134.262109375,110.38905216217042,140.71462523206043,0.0888593384182914,49.40358396847961,48.70327164687141,145.62855393969733,132.26659986889644,23369.020714285714,5.97,267.43873333333335,122.69000244140624,"9,093.51",1606.28,795.22,160.0,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-15,147.50999450683594,148.58999633789062,145.5,148.52999877929688,2901200,143.75779724121094,0.0,0.7529511763251229,0.7529324701726736,134.80782775878907,110.65732418060304,141.12038149994717,0.0861548384639501,40.85069532329098,43.039828670112136,146.17148519340608,132.13826364692594,23374.91753846154,5.96,267.4978666666667,124.01000213623048,"9,144.67",1616.26,793.66,160.81,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-16,149.7100067138672,150.4499969482422,148.69000244140625,149.99000549316406,3480000,145.1708984375,0.0,0.9829709323815772,0.9829736010200651,135.3868258666992,110.92942058563231,141.6604504249542,0.0865400838566639,47.9378813756988,46.06405355582317,146.99927160350808,132.06902521045674,23380.814362637364,5.949999999999999,267.557,124.44000244140624,"9,038.41",1605.29,785.82,160.49,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-19,149.19000244140625,149.50999450683594,147.8000030517578,148.5399932861328,2259100,143.76747131347656,0.0,-0.9667392185656932,-0.966741364232615,135.85168014526369,111.19794719696046,141.94138654342385,0.0811825103196192,26.56557848475041,38.451385061246775,147.4076909169375,132.4592585459531,23398.50483516484,5.92,267.7344,123.93000030517578,"8,995.89",1587.21,778.9,158.55,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-20,147.2100067138672,147.5,144.50999450683594,145.10000610351562,2526700,140.43801879882812,0.0,-2.3158659876809984,-2.315859411193766,136.2233120727539,111.44848587036132,141.74093751081108,0.0819276001937822,-10.021848595770797,21.49387042155952,147.3153772107094,133.09061644163435,23404.40165934066,5.91,267.79353333333336,122.70999908447266,"9,123.10",1596.1,785.73,160.58,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-21,144.0,147.3800048828125,143.02000427246094,147.17999267578125,2161700,142.451171875,0.0,1.433484827548348,1.4334815411029431,136.6022052001953,111.69831741333007,141.83563542603628,0.0755965864568469,2.9267651328849515,6.490165007288238,146.56561697956317,134.95417977336652,23410.29848351649,5.9,267.85266666666666,123.7699966430664,"9,040.88",1584.03,776.36,159.3,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-22,147.57000732421875,148.9199981689453,145.8699951171875,147.16000366210938,3247300,142.4318389892578,0.0,-0.0135813389499972,-0.0135715877150888,137.00599349975585,111.9651453781128,141.9151292344658,0.074782347043895,-7.916095060501261,-5.003726174462321,145.95570408701784,136.4501613914978,23416.19530769231,5.89,267.9118,122.91999816894533,"9,100.46",1596.4,789.32,161.81,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-23,141.5399932861328,144.97999572753906,140.67999267578125,144.3300018310547,6395300,139.69273376464844,0.0,-1.923078119481836,-1.9230989672301857,137.3250860595703,112.2188045501709,141.61880983849017,0.0769338974306622,-10.10499978915705,-5.031443238924406,145.7719185454419,136.87362741403075,23422.09213186813,5.88,267.97093333333333,124.22000122070312,"9,093.48",1601.37,795.21,162.31,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-26,146.8000030517578,151.1199951171875,145.55999755859375,150.33999633789062,4821100,145.5096435546875,0.0,4.164064595433814,4.164074704013787,137.7589729309082,112.5127042388916,142.13758766731647,0.0876440925044364,46.261012926120586,9.413306025487472,146.30494375407525,137.02205209553415,23439.782604395605,5.85,268.14833333333337,124.45999908447266,"9,037.49",1605.55,792.77,163.35,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-27,150.6999969482422,150.8800048828125,148.85000610351562,150.36000061035156,2692100,145.52899169921875,0.0,0.0133060216497504,0.01329681254012,138.16796478271485,112.79396461486816,142.5897748715701,0.0868984825271062,46.44633993767868,27.53411769154745,146.55771821444256,137.58390013272543,23445.67942857143,5.84,268.2074666666667,124.37000274658205,"9,007.72",1605.28,787.95,163.72,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-28,150.67999267578125,153.4600067138672,149.44000244140625,152.5399932861328,2584500,147.6389617919922,0.0,1.4498488074834226,1.449862373220001,138.59869857788087,113.08419479370116,143.26299979429305,0.0835626830995388,54.45196770107134,49.05310685495692,147.32895320637536,137.73020359294102,23451.57625274725,5.83,268.26660000000004,124.4499969482422,"9,015.71",1618.42,789.59,165.93,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-29,153.85000610351562,155.0800018310547,152.08999633789062,154.6300048828125,2636000,149.6618194580078,0.0,1.3701400869732927,1.3701381000400303,139.11080429077148,113.3784105682373,144.116175749455,0.0840301383071418,62.37375744262858,54.42402169379292,148.20229998235706,138.13347577447885,23457.47307692308,5.82,268.32573333333335,124.8499984741211,"9,049.97",1614.65,778.07,164.68,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-04-30,153.60000610351562,154.0399932861328,152.47999572753906,153.35000610351562,2712700,148.42295837402344,0.0,-0.8277816328512211,-0.8277736355677412,139.59948333740235,113.65436641693115,144.6904134327308,0.0829534105467349,53.77056094027989,56.86542869465998,148.9017477175712,138.2838189938546,23463.369901098904,5.81,268.3848666666667,123.61000061035156,"9,057.54",1610.8,774.3,165.09,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-03,154.58999633789062,156.0500030517578,154.00999450683594,154.8000030517578,2726200,149.8263397216797,0.0,0.9455473691102334,0.9455284836189292,140.05408599853516,113.942318649292,145.37520360459064,0.0815776888247424,59.507748024648336,58.55068880251898,149.89532713832278,138.13615632114988,23481.060373626377,5.806451612903226,268.58045161290323,124.26000213623048,"8,988.10",1592.36,758.01,165.57,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-04,154.47999572753906,155.74000549316406,152.83999633789062,154.52999877929688,3025100,149.56503295898438,0.0,-0.174421361200272,-0.174406424918827,140.42163330078125,114.23442268371582,145.9338475185098,0.0812511680464932,57.80764011122925,57.02864969205254,150.6645830962842,138.17797824404786,23486.9571978022,5.809677419354839,268.64867741935484,123.05999755859376,"8,992.16",1579.72,756.72,165.86,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-05,154.8699951171875,156.72999572753906,154.32000732421875,156.38999938964844,3001600,151.3652801513672,0.0,1.2036501812234146,1.20365513032481,140.8060791015625,114.5411777114868,146.65803853622413,0.0749507452295929,66.57498718927455,61.29679177505076,151.7561265903789,137.98268413960156,23492.854021978023,5.812903225806451,268.71690322580645,123.5500030517578,"9,057.87",1584.3,761.43,167.74,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-06,156.86000061035156,157.50999450683594,154.02000427246094,156.8800048828125,2798800,151.8395233154297,0.0,0.3133227796383586,0.3133103995766051,141.143076171875,114.83914798736572,147.34890317345153,0.0738635892181413,66.30736438220043,63.563330560901456,152.78381675321492,137.907378925496,23498.75084615385,5.816129032258065,268.78512903225806,124.51000213623048,"9,133.80",1596.64,768.45,168.85,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-07,155.61000061035156,159.25999450683594,155.33999633789062,158.97999572753906,2617800,153.8720703125,0.0,1.3385968761890463,1.3386152384369243,141.57495544433593,115.14627548217771,148.21865879199132,0.0704313879929336,71.00148728010059,67.9612796171919,154.15008695750382,137.62512666554304,23504.647670329672,5.819354838709677,268.8533548387097,125.7300033569336,"9,040.36",1577.94,747.61,168.16,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-10,159.75,160.69000244140625,158.5,158.67999267578125,2987600,153.58172607421875,0.0,-0.1887049061643941,-0.1886919683939947,142.03615325927734,115.45132877349852,148.93373442962164,0.0703484232587703,64.47639731091617,67.26174965773912,155.23119820309054,137.6193236474954,23522.338142857145,5.829032258064516,269.05803225806454,124.61000061035156,"8,943.72",1567.8,746.94,165.86,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-11,156.4600067138672,157.7899932861328,153.64999389648438,154.42999267578125,3900100,149.46824645996094,0.0,-2.6783464810738344,-2.678365271314876,142.3484979248047,115.74223056793213,149.00500270033356,0.0755835330840497,43.91928783201767,59.799057474344856,155.39291752957377,138.27448359347312,23528.234967032968,5.832258064516129,269.1262580645161,123.30999755859376,"8,720.70",1524.57,724.98,162.93,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-12,154.72000122070312,155.89999389648438,152.07000732421875,152.3000030517578,3487400,147.4066925048828,0.0,-1.3792590332470267,-1.3792588084121091,142.60919036865235,116.02062217712404,148.79189467427346,0.0771990510268538,33.61667439391906,47.337453178951016,155.40462683426506,138.73509484542245,23534.131791208794,5.835483870967742,269.19448387096776,120.83999633789062,"8,797.55",1540.38,732.51,165.74,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-13,152.41000366210938,154.80999755859375,151.80999755859375,154.0800018310547,2269700,149.12950134277344,0.0,1.1687450713260716,1.1687453321249652,142.83987884521486,116.3141873550415,148.83690889674014,0.0764598211604034,23.59221832264311,33.70939351619332,155.56937786318878,139.10751422665498,23540.028615384617,5.838709677419355,269.26270967741937,122.19000244140624,"8,902.28",1564.66,751.09,168.13,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-14,155.38999938964844,157.94000244140625,154.52999877929688,157.14999389648438,1892700,152.10084533691406,0.0,1.992466270084714,1.9924588812987527,143.1282571411133,116.61174053192138,149.27210042209666,0.0759175880383967,27.45642093650847,28.22177121769026,156.11278084142683,139.2571059383583,23545.92543956044,5.841935483870968,269.330935483871,124.1500015258789,"8,869.55",1557.06,746.73,168.2,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-17,157.0500030517578,157.3800048828125,155.8800048828125,156.86000061035156,1541400,151.82015991210938,0.0,-0.1845328013972635,-0.1845390301302707,143.3212796020508,116.91765781402589,149.6118416874317,0.0756596011458515,21.15695529513889,24.068531518096872,156.4967989246633,139.67835671498514,23563.61591208792,5.851612903225806,269.53561290322585,123.70999908447266,"8,819.56",1549.1,741.34,166.63,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-18,157.36000061035156,158.3000030517578,154.86000061035156,154.99000549316406,2417800,150.01025390625,0.0,-1.192142745066449,-1.1921381237558704,143.42136322021486,117.22089359283449,149.66496331660747,0.077004675170421,-20.26737232799505,9.44866796788415,156.19571386088086,140.9366652895098,23569.512736263736,5.854838709677419,269.60383870967746,123.33000183105467,"8,749.22",1541.62,744.75,165.74,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-19,152.07000732421875,154.77999877929688,151.72000122070312,154.72999572753906,3526800,149.7585906982422,0.0,-0.1677590531064754,-0.1677640037627603,143.61619232177733,117.52181770324708,149.6774469674921,0.0769371847756389,-21.86633506731217,-6.992250700056065,156.00789995652875,141.85522107618607,23575.40956043956,5.858064516129033,269.67206451612907,122.66000366210938,"8,858.12",1554.45,760.06,166.48,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-20,155.47000122070312,156.25,153.92999267578125,155.52999877929688,3031100,150.5328826904297,0.0,0.517031651165123,0.5170267619222457,143.79466247558594,117.82828899383544,149.7915050638838,0.0769688716017761,-13.234318491880693,-18.45600862906259,155.7420505510693,142.93117485176273,23581.306384615385,5.861290322580645,269.7402903225807,124.16999816894533,"8,847.75",1547.58,756.02,167.46,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-21,156.6999969482422,158.80999755859375,156.35000610351562,156.8699951171875,3424100,151.82986450195312,0.0,0.8615677672525024,0.861593685275186,143.97977294921876,118.13071170806884,150.06328632229304,0.0771995342768765,1.2247855774693888,-11.291955993907775,154.54866466094865,145.33827381561383,23587.20320879121,5.864516129032258,269.8085161290323,124.18000030517578,"8,929.11",1560.15,771.03,168.47,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-24,157.6999969482422,158.91000366210938,156.9499969482422,158.63999938964844,1956900,153.54298400878906,0.0,1.128325573758504,1.1283152444714784,144.1838995361328,118.43916233062744,150.52724601382585,0.0776462935516463,20.323105239700745,2.771190775096528,154.717492885161,145.97277963681165,23604.89368131868,5.874193548387097,270.0131935483871,125.3000030517578,"8,927.70",1564.27,771.99,167.22,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-25,159.07000732421875,160.0800018310547,157.74000549316406,158.00999450683594,2484200,152.93319702148438,0.0,-0.3971286467702839,-0.397144155586937,144.40574462890626,118.72905094146728,150.84803948151364,0.0767471811858587,13.52503495742169,11.69097525819732,154.5970128505137,146.8336802036855,23610.790505494508,5.87741935483871,270.0814193548387,125.05999755859376,"9,020.70",1572.45,774.43,167.62,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-26,158.16000366210938,159.3800048828125,157.3699951171875,158.5800018310547,3731600,153.4849090576172,0.0,0.3607413100657375,0.3607536145702195,144.7098388671875,119.00991962432862,151.1996220916608,0.0764070631225118,19.675669974721785,17.841270057281452,154.79314010260083,147.2221476781609,23616.68732967033,5.880645161290323,270.1496451612903,125.23999786376952,"9,048.37",1574.05,770.81,168.88,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-27,159.97999572753906,160.2899932861328,158.85000610351562,159.74000549316406,2828400,154.60765075683594,0.0,0.7314942922911571,0.7314997325224226,145.00975494384767,119.28854972839356,151.65402591368417,0.0763928528596586,32.19229814002701,21.797667690723543,155.30704747498245,147.20282343566203,23622.58415384616,5.883870967741935,270.217870967742,125.3499984741211,"9,034.00",1570.88,772.95,169.16,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-05-28,160.25999450683594,160.63999938964844,158.86000061035156,160.1300048828125,2436400,154.985107421875,0.0,0.2441463479636141,0.2441384130677404,145.35774871826172,119.576632232666,152.09817011477628,0.0760180751449366,36.6043371235124,29.490768412753777,155.731197978895,147.4348878365347,23628.48097802198,5.887096774193549,270.2860967741936,125.5999984741211,"9,025.30",1567.73,770.64,170.42,9739,0.2666,9739,5559,"1,187",6746,2993,2993,758,2235,5.0899,804,805,-0.0037,2.74,2.74,5.6829,1961,2.44,0.860,1.0,1.0,0.3073,0.22949999999999998,0.2014,0.25329999999999997,3415,0.3507,422,2993,0.3073
2021-06-01,162.50999450683594,164.11000061035156,161.5500030517578,163.75999450683594,3827800,158.49847412109375,0.0,2.2669015882938126,2.2669059999779417,145.81209930419922,119.88831439971923,152.9515439822853,0.0776232157945045,54.70922707271386,41.16862077875114,157.099355949492,146.9339433058791,23652.06827472528,5.9,270.559,125.7300033569336,"8,993.85",1565.59,773.29,171.11,10849,0.7726999999999999,10849,6470,"1,439",7909,2940,2940,660,2280,7.8716,801,802,-0.0037,2.81,2.8,8.6552,2895,3.61,-,,1.0,0.271,0.2102,0.2668,0.2245,3352,0.309,412,2940,0.271
2021-06-02,164.61000061035156,165.69000244140625,163.32000732421875,164.1199951171875,3384600,158.84689331054688,0.0,0.2198342833582112,0.2198249487165071,146.28808563232425,120.2017864227295,153.73759055938686,0.0726459845946803,51.01568695127892,47.44308371583511,158.26720961166478,146.69427567886254,23657.9650989011,5.883333333333334,270.5991666666667,125.9499969482422,"8,958.41",1548.83,765.28,171.09,10849,0.7726999999999999,10849,6470,"1,439",7909,2940,2940,660,2280,7.8716,801,802,-0.0037,2.81,2.8,8.6552,2895,3.61,-,,1.0,0.271,0.2102,0.2668,0.2245,3352,0.309,412,2940,0.271
2021-06-03,163.67999267578125,165.4199981689453,162.82000732421875,164.52000427246094,2454800,159.2340850830078,0.0,0.2437296899672869,0.243751554966809,146.84650451660156,120.53088802337646,154.47045649586966,0.0718991401836431,53.78728135806488,53.17073179401927,159.3681099776776,146.3802558060138,23663.861923076925,5.866666666666667,270.6393333333333,125.43000030517578,"9,040.83",1556.96,780.81,171.49,10849,0.7726999999999999,10849,6470,"1,439",7909,2940,2940,660,2280,7.8716,801,802,-0.0037,2.81,2.8,8.6552,2895,3.61,-,,1.0,0.271,0.2102,0.2668,0.2245,3352,0.309,412,2940,0.271
2021-06-04,165.0,165.72999572753906,163.32000732421875,165.0,3239300,159.69862365722656,0.0,0.2917552364903653,0.2917331260933187,147.36905395507813,120.8665258026123,155.16754545071726,0.0717908958057399,56.94950438867342,53.91749089933912,160.41559186240997,146.11868395546114,23669.75874725275,5.8500000000000005,270.6795,126.58000183105467,"9,064.51",1555.34,783.86,171.12,10849,0.7726999999999999,10849,6470,"1,439",7909,2940,2940,660,2280,7.8716,801,802,-0.0037,2.81,2.8,8.6552,2895,3.61,-,,1.0,0.271,0.2102,0.2668,0.2245,3352,0.309,412,2940,0.271
