date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2015-12-17,133.05999755859375,133.5399932861328,131.0,131.35000610351562,4345800,109.4220199584961,0.0,-1.1662813123799245,-1.1662756868631496,105.60517654418943,96.93536895751951,109.75870552072672,0.0825145866119978,-416.924887919692,-400.8270806332301,113.55521321234228,106.89303889337064,18511.129304347825,4.896774193548387,237.70474193548387,70.01000213623047,"5,211.07",721.25,218.95,89.82,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2015-12-18,130.72999572753906,131.30999755859375,130.00999450683594,130.2899932861328,9840600,108.53897094726562,0.0,-0.8070139079760841,-0.8070121640647909,105.76784759521485,97.01075191497804,109.59607424426524,0.0830948263256779,-445.456243431133,-414.05431815970377,112.89969940708336,107.88086318446938,18512.116217391304,4.890322580645162,237.7012258064516,69.08999633789062,"5,249.21",725.86,221.08,90.58,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2015-12-21,131.0,131.61000061035156,130.17999267578125,131.30999755859375,3414800,109.38868713378906,0.0,0.7828723041077179,0.7828673693030197,105.94303466796876,97.08711692810058,109.56842262953508,0.0833385586819926,-427.827303693761,-430.0694783481954,112.75767753585728,108.1623259736642,18515.07695652174,4.870967741935484,237.69067741935484,68.63999938964844,"5,304.29",731.47,222.55,91.29,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2015-12-22,131.3699951171875,132.27999877929688,130.4600067138672,131.8800048828125,3401900,109.8635482788086,0.0,0.434092860267099,0.434104437544569,106.1182633972168,97.1744749069214,109.60777271610488,0.0822100631726598,-417.9754276886452,-430.4196582711798,112.75777322815613,108.15922887755676,18516.06386956522,4.864516129032258,237.68716129032256,69.30999755859375,"5,354.06",735.56,224.39,92.42,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2015-12-23,132.49000549316406,133.33999633789062,131.8800048828125,133.11000061035156,3244800,110.88821411132812,0.0,0.9326627858651017,0.9326713442015856,106.31879592895508,97.2648630142212,109.778498235468,0.0824321487856896,-396.7168327613935,-414.1731880479333,112.76479940459184,108.1604332919414,18517.050782608698,4.858064516129032,237.68364516129031,70.4000015258789,"5,337.30",735.3,224.18,92.39,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2015-12-24,132.8000030517578,133.47999572753906,132.66000366210938,132.89999389648438,1517100,110.71324157714844,0.0,-0.1577692982527523,-0.1577918226765007,106.53805648803711,97.3419408416748,109.9031306810254,0.0822442505721595,-403.6978631305425,-406.1300411935271,112.6489770009158,108.17990407208224,18518.037695652176,4.851612903225806,237.6801290322581,70.0,"5,331.13",736.1,224.26,92.26,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2015-12-28,132.25,132.89999389648438,131.88999938964844,132.67999267578125,2607200,110.52997589111328,0.0,-0.165538924610098,-0.1655318581810783,106.7281069946289,97.42335563659668,109.98671004237043,0.0817596802833642,-408.3857687127928,-402.93348820157627,112.49905078035948,108.20768750089051,18521.98534782609,4.825806451612903,237.666064516129,70.08000183105469,"5,377.15",744.03,227.25,93.16,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2015-12-29,133.3699951171875,134.3300018310547,133.27999877929688,133.6999969482422,3037400,111.37965393066406,0.0,0.7687702206567337,0.7687308648179014,106.9197248840332,97.50212383270264,110.17243589414294,0.0742370788653594,-390.57282786373946,-400.885486569025,112.54432142842116,108.19656754862962,18522.972260869567,4.819354838709677,237.6625483870968,70.80000305175781,"5,348.08",738.61,225.53,92.41,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2015-12-30,133.5800018310547,134.05999755859375,133.27999877929688,133.35000610351562,2484700,111.08810424804688,0.0,-0.2617732630630143,-0.2617620654475017,107.09953994750975,97.58321018218994,110.2945250079968,0.0744370643774499,-438.00597634891705,-412.3215243084832,112.39304880894572,108.25786824427696,18523.959173913045,4.812903225806451,237.6590322580645,70.01000213623047,"5,292.54",732.32,222.36,91.55,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2015-12-31,133.0800018310547,133.57000732421875,132.24000549316406,132.25,3178700,110.17176055908205,0.0,-0.8249014271973332,-0.8248801212042967,107.26517547607422,97.6576628112793,110.27815641480817,0.0622795804915954,-459.21759985306375,-429.2654680219068,112.25690333275568,108.26405766577946,18524.946086956523,4.806451612903226,237.65551612903224,69.5999984741211,"5,214.94",719.2,219.15,89.76,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-04,130.11000061035156,131.07000732421875,129.4499969482422,131.07000732421875,8050900,109.1887435913086,0.0,-0.8922439892485867,-0.8922585631608193,107.40368545532226,97.73097595214844,110.13290137167488,0.0631759237840588,-415.1892025414613,-437.4709262478141,112.24875221899936,108.28387107201628,18532.05725274725,4.809677419354839,237.6214193548387,68.5999984741211,"5,231.18",719.38,217.94,90.15,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-05,131.14999389648438,131.94000244140625,130.0500030517578,130.42999267578125,5320900,108.65560150146484,0.0,-0.4882998494494139,-0.4882756887828021,107.51394958496094,97.79206085205078,109.93592805564688,0.0634711180652153,-426.1142344348,-433.5070122764417,112.0106608483514,108.18041047122868,18534.09867032968,4.812903225806451,237.6112258064516,68.12000274658203,"5,182.13",714.08,214.94,88.87,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-06,129.0,129.89999389648438,128.55999755859375,129.0800018310547,8199600,107.5309829711914,0.0,-1.0350309902127597,-1.0350304215639317,107.5975749206543,97.85335048675536,109.61526871105282,0.0588044338156219,-364.4540557408176,-401.9191642390264,111.99636765565168,107.79067000303974,18536.14008791209,4.816129032258065,237.6010322580645,67.33000183105469,"5,079.12",701.53,208.06,86.49,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-07,126.93000030517578,127.87999725341795,124.6999969482422,125.4000015258789,12551000,104.46531677246094,0.0,-2.850945346276268,-2.850960824520488,107.6132516479492,97.89898349761962,108.92860845257393,0.0624274412146641,-210.1211829279113,-333.5631577011764,112.63454229109144,106.4493955446019,18538.181505494507,4.819354838709677,237.5908387096774,65.1500015258789,"5,026.10",694.35,206.39,85.16,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-08,126.44000244140624,126.52999877929688,123.5,123.9000015258789,7104500,103.21574401855467,0.0,-1.1961722342486936,-1.1961604028138615,107.6128936767578,97.948505859375,108.16689319470468,0.0623830250481982,-187.2968841360752,-253.95737426826813,113.39179421782626,105.02569693207607,18540.222923076923,4.82258064516129,237.5806451612903,64.80999755859375,"5,063.01",697.67,207.38,85.47,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-11,124.87000274658205,126.08000183105467,124.08999633789062,125.77999877929688,6811600,104.78189849853516,0.0,1.5173504683333672,1.51736006446741,107.65464126586916,98.01123538970948,107.71556056854875,0.0640224872507107,-172.8356263781164,-190.08456448070103,113.5080318179865,104.34631464807794,18546.347175824176,4.832258064516129,237.55006451612903,64.91000366210938,"5,096.27",703.85,209.82,85.82,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-12,126.77999877929688,128.8000030517578,125.83000183105467,127.48999786376952,5695700,106.20640563964844,0.0,1.359515901628483,1.359497357392514,107.72803039550782,98.07497234344484,107.51433991136204,0.0658698381536195,-159.68228473205542,-173.27159841541572,113.54397450898556,104.06462000395388,18548.388593406595,4.835483870967742,237.539870967742,65.27999877929688,"4,992.12",680.4,203.9,83.65,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-13,127.47000122070312,127.47000122070312,120.97000122070312,121.4000015258789,8932200,101.13307189941406,0.0,-4.776842450337271,-4.776862289688888,107.69978713989258,98.11018241882324,106.66350417643564,0.08036798507998,-148.48000310657966,-160.33263807225055,114.17133658411647,102.5533834171042,18550.430010989014,4.838709677419355,237.52967741935484,63.90999984741211,"5,002.07",687.4,207.95,84.43,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-14,121.29000091552734,121.5199966430664,118.1999969482422,119.62000274658205,13389100,99.65026092529295,0.0,-1.4662263236606576,-1.4661978977518642,107.62911544799805,98.14216464996338,105.7284050762833,0.0802672728765707,-115.0014284416931,-141.05457209344277,114.84145824225592,100.91108616082026,18552.47142857143,4.841935483870968,237.5194838709677,65.0199966430664,"4,923.17",673.15,201.3,82.6,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-15,117.12000274658205,121.1500015258789,116.0999984741211,119.2300033569336,10515000,99.32537078857422,0.0,-0.326031918319436,-0.3260303923963814,107.53121124267578,98.17449241638184,104.8746671712554,0.0802641303219741,-92.01659131437744,-118.4993409542168,115.1073640511202,99.50639327309854,18554.512846153848,4.845161290322581,237.50929032258065,62.93999862670898,"4,959.83",676.29,200.79,82.44,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-19,120.54000091552734,121.88999938964844,118.8000030517578,119.76000213623048,6350700,99.76688385009766,0.0,0.4445179605591765,0.4445118684361704,107.44678161621094,98.20324096679688,104.19362939510104,0.0784912972289529,-89.59468796702829,-98.87090257436635,115.24393039111357,98.40431332226537,18562.67851648352,4.858064516129033,237.46851612903225,63.31999969482422,"4,911.17",668.94,199.85,80.83,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-20,117.88999938964844,118.66000366210938,113.58999633789062,116.45999908447266,11331400,97.01779174804688,0.0,-2.755513521120323,-2.755515654053464,107.30173065185546,98.21656131744383,103.2368510421605,0.0757175506937803,-80.95849341270586,-87.52325756470395,115.68850344322745,96.8076223502296,18564.71993406593,4.861290322580645,237.4583225806452,62.4900016784668,"4,944.26",675.94,200.31,80.69,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-21,117.37999725341795,121.94000244140624,117.13999938964844,120.22000122070312,8993900,100.15007781982422,0.0,3.22857819490725,3.2285687143980946,107.21501235961914,98.24821075439452,102.82528127918232,0.0842724607435863,-67.26682246202488,-79.27333461391976,115.4802262968723,96.09203856518825,18566.761351648354,4.864516129032258,237.44812903225807,62.70000076293945,"5,021.73",688.03,205.95,82.32,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-22,121.63999938964844,124.66999816894533,121.58000183105467,122.76000213623048,6554500,102.26604461669922,0.0,2.112793952534031,2.112795958762748,107.19516311645508,98.28514572143554,102.75071639085124,0.0877703935703465,-61.710888036281816,-69.97873463700427,115.02272350510924,95.78979099074036,18568.80276923077,4.867741935483871,237.43793548387097,64.19000244140625,"4,975.17",679.5,202.9,80.52,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-25,123.37999725341795,123.8499984741211,121.55999755859376,121.70999908447266,4854700,101.39132690429688,0.0,-0.8553299393010749,-0.8553354299375204,107.14521255493165,98.32189331054688,102.56946445931068,0.087146920926563,-66.47774046928868,-65.15181698919854,114.34384902661442,95.51897674853208,18574.927021978023,4.87741935483871,237.4073548387097,63.209999084472656,"5,044.31",688.3,204.86,81.97,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-26,121.7300033569336,122.4499969482422,120.63999938964844,122.1999969482422,4475600,101.79955291748048,0.0,0.402594583399396,0.4026241944431019,107.1125505065918,98.35793228149414,102.46680958706663,0.0870782225064573,-72.2896700508564,-66.82609951880903,113.58434134413297,95.38711556504671,18576.96843956044,4.880645161290323,237.3971612903226,64.33999633789062,"5,018.27",678.99,199.76,81.51,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-27,122.45999908447266,124.31999969482422,120.86000061035156,121.56999969482422,5431000,101.2747039794922,0.0,-0.5155460467685669,-0.5155709656345264,107.08432006835938,98.39463035583496,102.3078621727234,0.0860438703092619,-80.96835583360001,-73.24525545124844,112.76153443529668,95.28439528272092,18579.009857142857,4.883870967741935,237.38696774193548,63.79999923706055,"5,072.43",682.57,202.13,81.49,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-28,121.97000122070312,122.69000244140624,120.30999755859376,122.27999877929688,4871600,101.8661651611328,0.0,0.5840249126058739,0.5840166975559891,107.1311180114746,98.43588619232176,102.24896923784463,0.0852005208575679,-77.07972387723552,-76.77924992056406,111.60925999899868,95.48532084206578,18581.05127472528,4.887096774193549,237.3767741935484,64.06999969482422,"5,178.19",693.44,209.09,83.95,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-01-29,123.16999816894533,125.76000213623048,122.75,125.76000213623048,7616200,104.76522064208984,0.0,2.8459301534788706,2.845945438675624,107.22196350097656,98.4940998840332,102.58446942507734,0.0905380292245624,-58.01953846447091,-72.02253939176889,110.505448044867,95.95684443560177,18583.09269230769,4.890322580645162,237.3665806451613,65.3499984741211,"5,180.59",697.7,209.41,83.56,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-01,124.91999816894533,127.08999633789062,123.98999786376952,126.51000213623048,4674100,105.3900146484375,0.0,0.5963740356711877,0.5963754025605006,107.23672653198244,98.55576587677002,102.95854212152535,0.0897777505471856,-53.91175588355974,-63.00367274175547,109.58860984604338,96.39550804336092,18589.216945054945,4.9,237.336,65.38999938964844,"5,107.89",682.55,204.79,81.53,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-02,125.41000366210938,126.43000030517578,124.70999908447266,125.2699966430664,5832200,104.35702514648438,0.0,-0.9801639967002562,-0.980158799103492,107.22485763549804,98.61747917175292,103.14500652485324,0.0895790994327955,-66.51994195505914,-59.483745434363335,108.71511895076124,96.78582709416062,18591.258362637363,4.903448275862069,237.3616551724138,64.04000091552734,"5,104.36",680.24,204.22,81.64,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-03,126.0199966430664,126.16000366210938,121.54000091552734,123.79000091552734,7485700,103.12408447265624,0.0,-1.1814446932221443,-1.1814639906584825,107.18302200317385,98.66990856170656,103.14221691789363,0.0899429631980428,-77.52527307581019,-65.98565697147643,107.76002428018434,97.18777006185668,18593.299780219782,4.906896551724138,237.3873103448276,64.48999786376953,"5,064.85",678.22,204.82,82.21,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-04,123.6500015258789,123.9000015258789,119.4499969482422,121.11000061035156,9171800,100.8915023803711,0.0,-2.164957012161728,-2.164947309546428,107.04096649169922,98.70990283966064,102.84212164622396,0.0915711852761347,-94.06291820384838,-79.36937774490598,106.89820730533806,97.38563897762091,18595.3411978022,4.910344827586207,237.4129655172414,64.55999755859375,"5,017.36",658.62,197.47,80.96,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-05,120.88999938964844,121.0,115.69000244140624,116.43000030517578,8117700,96.99280548095705,0.0,-3.864255867880628,-3.8642470450242494,106.78295135498048,98.73114234924316,102.06221282418838,0.0980791237081228,-122.9421544958044,-98.1767819251544,106.91414861781408,96.62244653599453,18597.382615384617,4.913793103448276,237.4386206896552,63.34000015258789,"4,981.27",645.78,194.44,78.81,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-08,114.93000030517578,115.97000122070312,109.62000274658205,111.8499984741211,11286600,93.17739868164062,0.0,-3.933695627458556,-3.9337008352289593,106.43038116455078,98.7293238067627,100.87757093851536,0.1031844771676705,-94.11911904261764,-103.70806391409025,107.6315651002714,94.9011955198458,18603.50686813187,4.924137931034483,237.51558620689656,62.40999984741211,"5,002.90",644.93,193.42,78.64,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-09,110.94000244140624,115.29000091552734,110.68000030517578,113.86000061035156,7572900,94.85186004638672,0.0,1.7970515544490917,1.7970681607749397,106.09388320922852,98.73694465637207,100.07414281956488,0.1057936367256855,-84.53433381648483,-100.53186911830235,107.51806974921048,94.02168702569186,18605.548285714285,4.927586206896552,237.54124137931035,61.810001373291016,"5,002.91",645.94,193.78,78.52,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-10,114.5,116.16000366210938,114.0500030517578,114.33000183105467,5307600,95.2433853149414,0.0,0.4127887038324784,0.4127755305623148,105.76372283935548,98.75600353240966,99.4300418189484,0.1061379648266672,-82.29320380972013,-86.98221888960761,106.89110464815938,93.55235009427226,18607.589703296704,4.931034482758621,237.5668965517241,61.880001068115234,"4,939.64",646.06,193.59,76.39,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-11,113.08000183105467,114.19000244140624,112.22000122070312,113.2699966430664,6447100,94.3603515625,0.0,-0.9271452558486382,-0.9271339416605962,105.43016693115234,98.77397159576417,98.75408311808862,0.1054319833766302,-87.34777780155444,-84.72510514258654,107.02841751876926,92.737765189971,18609.631120879123,4.93448275862069,237.592551724138,61.220001220703125,"5,017.72",657.95,196.08,79.13,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-12,114.87999725341795,116.43000030517578,113.5199966430664,116.31999969482422,5361600,96.9011688232422,0.0,2.6926839782373424,2.692674644243209,105.12843383789064,98.81231849670412,98.50702787877576,0.1102482259312966,-72.80388431091083,-80.81495530739522,107.0145219180138,92.47675158052137,18611.67253846154,4.937931034482759,237.61820689655173,62.130001068115234,"5,086.39",672.22,200.19,80.55,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-16,118.12000274658205,120.0,117.6999969482422,119.43000030517578,6966400,99.4919662475586,0.0,2.6736594038092587,2.673649302458148,104.88884674072266,98.87071956634522,98.63835299461348,0.114438651505567,-57.97389933824695,-72.70852048357084,107.02120552050091,92.48672752393269,18619.83820879121,4.951724137931035,237.72082758620687,63.52999877929688,"5,156.92",685.63,205.08,81.5,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-17,120.4499969482422,121.68000030517578,119.87000274658205,121.20999908447266,5970700,100.9748077392578,0.0,1.4904117681893148,1.4904132942850534,104.72690048217774,98.92598720550536,98.94988029389938,0.1156756665977444,-49.48596553364075,-60.087916394266266,107.10210231338796,92.52662311996168,18621.879626373626,4.955172413793104,237.74648275862072,64.5199966430664,"5,150.65",679.59,203.86,81.08,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
2016-02-18,120.93000030517578,121.11000061035156,119.55999755859376,119.97000122070312,4460700,99.94183349609376,0.0,-1.0230161481194044,-1.0230019410697566,104.4843147277832,98.97399684906006,99.08214072085865,0.1159183789735288,-55.39881397153584,-54.28622628114126,107.12841544940122,92.79271415875309,18623.921043956045,4.958620689655173,237.7721379310345,64.51000213623047,"5,150.00",682.73,204.33,81.22,21819,0.0635,14254,7565,4161,423,4584,2981,240,2741,1016,1725,0.1223,1268,1274,-0.045,1.36,1.35,0.1739,1070,0.84,0.59,0.2553,0.3467,0.1366,0.0791,0.049,0.37070000000000003,3450,0.15810000000000002,469,2981,0.1366
