date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,EBIT,EBIT Margin
2013-09-13,83.41000366210938,83.91000366210938,83.2300033569336,83.55999755859375,1198600,66.32962036132812,0.0,0.5293488901259913,0.5293485551926214,64.43145966529846,64.43145966529846,64.84139428658291,0.044249536708396,-267.02254573255715,-269.6457137646799,66.40451216684855,61.604886102804784,17145.418369565217,7.2,233.594,64.55000305175781,"4,448.16",555.44,163.58,76.01,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-09-16,84.56999969482422,84.9800033569336,84.25,84.56999969482422,2031200,67.13137817382812,0.0,1.20871489437544,1.2087477783416345,64.51327537767816,64.51327537767816,65.14672547154895,0.0456484046809289,-204.5840157691497,-249.2166381547304,66.93949715852689,61.38525603056002,17153.185141304348,7.2,233.6065,64.80000305175781,"4,465.19",555.44,163.58,76.01,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-09-17,84.73999786376953,85.12000274658203,84.69000244140625,84.87000274658203,1711100,67.36949920654297,0.0,0.3547393317256508,0.3547089888401578,64.59728196088005,64.59728196088005,65.44309530288149,0.0443985509459233,-195.8417256673177,-222.48276238967483,67.45546309638421,61.27709000420173,17155.774065217392,7.2,233.61066666666667,65.02999877929688,"4,524.54",555.44,163.58,76.01,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-09-18,84.0999984741211,86.0,84.0999984741211,85.91000366210938,2155900,68.19503784179688,0.0,1.2254045974674277,1.225389300761992,64.7000749860491,64.7000749860491,65.81002097473687,0.0444452255727979,-158.79315793851015,-186.4062997916592,68.09560227000397,61.12415061390716,17158.362989130434,7.2,233.6148333333333,66.94999694824219,"4,513.23",555.44,163.58,76.01,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-09-19,86.45999908447266,87.52999877929688,86.05000305175781,86.9000015258789,2876600,68.98088836669922,0.0,1.1523662222891584,1.152357341197474,64.81898646884494,64.81898646884494,66.23280329366519,0.0447660357206183,-120.56027542036531,-158.39838634206438,68.7920929639065,61.06049912288549,17160.95191304348,7.2,233.619,66.48999786376953,"4,484.97",555.44,163.58,76.01,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-09-20,86.94999694824219,87.41999816894531,86.05999755859375,86.05999755859375,5257600,68.31411743164062,0.0,-0.9666328567727422,-0.9666024182148348,64.91344946783943,64.91344946783943,66.51031184539525,0.0463216787626733,-128.48858992211845,-135.94734109366465,69.25367390003612,61.07593539866994,17163.540836956523,7.2,233.6231666666667,66.75,"4,452.07",555.44,163.58,76.01,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-09-23,86.62000274658203,87.19999694824219,86.33999633789062,86.37999725341797,2246000,68.568115234375,0.0,0.3718332604022434,0.3718086572494172,65.00962488274826,65.00962488274826,66.78468563059255,0.0463469916384016,-125.46840059329683,-124.83908864526022,69.6842447351132,61.17618235839266,17171.307608695653,7.2,233.63566666666668,66.48999786376953,"4,441.98",555.44,163.58,76.01,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-09-24,86.31999969482422,86.76000213623047,85.7699966430664,85.87000274658203,2489000,68.16332244873047,0.0,-0.5904081072609202,-0.5903513378789804,65.09048892290164,65.09048892290164,66.96850387301095,0.0469950490471013,-130.2816345599942,-128.07954169180317,69.96392015332033,61.39236570483397,17173.896532608695,7.2,233.6398333333333,65.58000183105469,"4,417.25",555.44,163.58,76.01,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-09-25,85.94000244140625,86.44999694824219,85.77999877929688,85.9800033569336,1341100,68.2506103515625,0.0,0.1281013239002648,0.1280569956044752,65.16949195861817,65.16949195861817,67.13945140348449,0.046549355340315,-129.24372797249424,-128.33125437526175,70.16931014527279,61.72154068480535,17176.48545652174,7.2,233.644,66.79000091552734,"4,439.98",555.44,163.58,76.01,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-09-26,85.91999816894531,86.44000244140625,85.55999755859375,85.83000183105469,1049400,68.13153839111328,0.0,-0.1744609444316869,-0.1744628507142631,65.24173699355707,65.24173699355707,67.27172966850166,0.0466715417770578,-177.51740080965473,-145.68092111404772,70.29656324768074,62.105115219116136,17179.074380434784,7.2,233.64816666666667,66.79000091552734,"4,419.07",555.44,163.58,76.01,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-09-27,85.55999755859375,85.6500015258789,85.11000061035156,85.41000366210938,1143800,67.79813385009766,0.0,-0.4893372480313185,-0.4893541946780932,65.30260358537946,65.30260358537946,67.34191689271447,0.0445148708108355,-237.87461134481228,-181.5452467089871,70.34164411552588,62.50912073127586,17181.663304347825,7.2,233.65233333333333,66.4000015258789,"4,381.86",555.44,163.58,76.01,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-09-30,84.88999938964844,85.1500015258789,84.36000061035156,84.7699966430664,1721400,67.29010772705078,0.0,-0.7493349626525037,-0.7493216910219425,65.34882461192996,65.34882461192996,67.33500900395931,0.0454926879911495,-296.0839263158838,-237.1586461567836,70.22694800095944,63.04971101088139,17189.430076086956,7.2,233.6648333333333,66.48999786376953,"4,410.37",561.22,165.36,76.66,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-01,84.93000030517578,84.9800033569336,84.37999725341797,84.66000366210938,1392500,67.20282745361328,0.0,-0.1297546128498417,-0.129707436034332,65.39096104015003,65.39096104015003,67.31738479724652,0.0437687525665395,-340.93641289417155,-291.63165018495584,70.10837446923836,63.53259614233392,17192.019,7.2,233.669,65.98999786376953,"4,397.04",560.75,165.58,76.54,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-02,84.45999908447266,84.4800033569336,83.69999694824219,84.4800033569336,2441000,67.05992126464844,0.0,-0.2126155178237332,-0.2126490720401386,65.42804904513889,65.42804904513889,67.28305632623345,0.0439422316276523,-376.0488210798621,-337.6897200966391,69.9742925822916,63.977252751570695,17192.08116304348,7.190322580645161,233.68290322580648,65.4000015258789,"4,369.76",555.53,163.87,75.88,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-03,84.31999969482422,84.3499984741211,83.77999877929688,84.05999755859375,1998300,66.72650909423828,0.0,-0.4971659347186463,-0.4971854486592097,65.45627643751061,65.45627643751061,67.20885002863409,0.0426240583656627,-443.1717947594252,-386.7190095778196,69.68940047549361,64.57172432614212,17192.143326086956,7.180645161290323,233.6968064516129,64.83000183105469,"4,388.94",559.83,164.91,76.47,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-04,84.08000183105469,84.73999786376953,83.94000244140625,84.68000030517578,1452100,67.21866607666016,0.0,0.7375716923496922,0.73757340089049,65.49377408940741,65.49377408940741,67.21015883503756,0.0411370359033311,-430.3217491424405,-416.514121660576,69.35250365106724,65.24122346074917,17192.205489130436,7.170967741935484,233.71070967741937,65.13999938964844,"4,355.64",552.88,163.85,75.63,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-07,84.05000305175781,84.5,83.7699966430664,84.08999633789062,1271900,66.75035095214844,0.0,-0.6967453532816026,-0.6967039839464007,65.51995277404785,65.51995277404785,67.14885111731901,0.0416103574593725,-442.54929223953496,-438.6809453804669,69.2095975216688,65.53495280181752,17192.39197826087,7.141935483870968,233.7524193548387,64.7300033569336,"4,316.62",545.55,160.9,74.64,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-08,84.0,84.16999816894531,82.93000030517578,82.98999786376953,1838900,65.87716674804688,0.0,-1.3081204923604428,-1.308134251949511,65.52724285514988,65.52724285514988,66.97929320141606,0.0441415792439407,-370.71389595160974,-414.5283124445284,69.15724568379503,65.62302546488661,17192.454141304348,7.1322580645161295,233.7663225806452,64.0199966430664,"4,316.53",543.57,161.3,74.84,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-09,83.12999725341797,83.19999694824219,82.23999786376953,82.3499984741211,1675800,65.36911010742188,0.0,-0.7711765346698929,-0.7712181104693072,65.52408020019531,65.52408020019531,66.76460212221684,0.044666668206279,-325.6927946411608,-379.6519942774351,69.2820505852386,65.38867695382392,17192.516304347828,7.122580645161291,233.78022580645165,64.8499984741211,"4,404.47",555.22,164.28,76.93,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-10,83.0199966430664,84.30000305175781,83.0199966430664,84.16999816894531,2003300,66.8138656616211,0.0,2.210078601757548,2.210150255717158,65.54214630126953,65.54937011120366,66.77117059413742,0.0492718371398031,-311.0107872890572,-335.80582596060924,69.23526276616595,65.51881590815047,17192.578467391304,7.112903225806452,233.79412903225807,64.83999633789062,"4,421.77",559.81,165.42,77.47,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-11,84.05000305175781,84.77999877929688,83.75,84.66000366210938,1695700,67.20282745361328,0.0,0.5821617011093849,0.5821572934607389,65.55521179199219,65.58116736778847,66.82872484206753,0.0493588602754194,-332.68044682553347,-323.1280095852505,69.21524474308632,65.6261546404586,17192.640630434784,7.103225806451613,233.8080322580645,66.18000030517578,"4,437.36",562.14,166.35,77.8,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-14,84.2300033569336,85.27999877929688,84.19999694824219,85.19999694824219,1377900,67.63147735595703,0.0,0.6378375416660864,0.6378450410284175,65.58252975463867,65.61985246190486,66.93575851058614,0.0490875611117191,-346.99581198703186,-330.22901536720747,69.2372095780312,65.65419972372662,17192.827119565216,7.074193548387097,233.84974193548388,65.45999908447266,"4,395.31",558.01,165.37,77.24,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-15,84.93000030517578,85.08000183105469,84.37000274658203,84.4800033569336,1753400,67.05992126464844,0.0,-0.8450629308660473,-0.8451036612735607,65.61182815551757,65.6465204026964,66.95231354446112,0.049841686308582,-361.4300012897296,-347.0354200340983,69.22983428842612,65.63061721914225,17192.889282608696,7.064516129032258,233.86364516129032,65.0999984741211,"4,449.00",564.58,166.93,78.81,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-16,85.16000366210938,86.29000091552734,85.05000305175781,86.08000183105469,2065900,68.33000946044922,0.0,1.8939375124797264,1.8939601655487248,65.6789924621582,65.69531111283736,67.13600633325953,0.0525515782926908,-343.4562449843833,-350.6273527537149,69.24962397962942,65.62432468980417,17192.951445652176,7.054838709677419,233.8775483870968,67.18000030517578,"4,488.91",568.48,166.72,79.6,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-17,85.31999969482422,86.12000274658203,84.87000274658203,86.0199966430664,1998000,68.28235626220703,0.0,-0.0697086276857272,-0.0697397799568122,65.75309219360352,65.74150834764752,67.28885299045253,0.0521030792611911,-344.63286627659454,-349.8397041835692,69.11353656749158,65.69055889149278,17193.01360869565,7.045161290322581,233.89145161290324,67.69000244140625,"4,508.29",571.66,169.86,79.84,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-18,86.55000305175781,86.76000213623047,86.12999725341797,86.58000183105469,2027700,68.72686767578125,0.0,0.6510174492472709,0.6509901501747795,65.83339996337891,65.79388307270251,67.4805882818297,0.0522395332174222,-298.9627746663831,-329.0172953091203,69.18953973561234,65.65583074778608,17193.07577173913,7.035483870967743,233.90535483870968,67.81999969482422,"4,498.42",572.22,170.79,79.7,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-21,86.69000244140625,86.93000030517578,86.3499984741211,86.76000213623047,1768000,68.86978149414062,0.0,0.2079005559817659,0.2079446120454298,65.91546218872071,65.84691580410662,67.66581404347116,0.0485497736340679,-285.07909189104777,-309.5582442780085,69.25035367467697,65.62518343469802,17193.262260869567,7.006451612903226,233.94706451612905,67.56999969482422,"4,550.54",576.33,170.33,79.88,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-22,88.05000305175781,88.05000305175781,86.26000213623047,86.70999908447266,3823600,68.830078125,0.0,-0.0576337604041299,-0.0576499130376939,65.99325866699219,65.8974778773421,67.82104925434167,0.0485416906954964,-230.80736255612064,-271.61640970451714,69.36268474994613,65.57952792705582,17193.324423913044,6.996774193548387,233.9609677419355,68.13999938964844,"4,546.28",573.65,169.2,79.35,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-23,86.20999908447266,86.44999694824219,85.62000274658203,86.27999877929688,1945400,68.48873901367188,0.0,-0.4959062503931966,-0.4959156238472206,66.07022369384765,65.94066556294759,67.9100745555857,0.0471297047784547,-236.68238504377376,-250.8562798303141,69.39810197957539,65.56792356363749,17193.386586956523,6.987096774193549,233.974870967742,67.58999633789062,"4,547.14",579.5,169.85,79.56,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-24,86.27999877929688,87.33999633789062,86.16999816894531,87.02999877929688,1991600,69.0841064453125,0.0,0.8692628773888655,0.8692924416695336,66.15530975341797,65.99219738069128,68.0666121408826,0.0469193474544699,-226.4351062139459,-231.30828460461345,69.55774633772485,65.50353601090795,17193.44875,6.97741935483871,233.9887741935484,67.88999938964844,"4,561.16",582.48,170.4,79.89,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-25,86.81999969482422,87.1500015258789,86.52999877929688,86.62999725341797,1764100,68.7665786743164,0.0,-0.4596133879000597,-0.459624922915447,66.25155784606933,66.03694546607232,68.15994101200711,0.0471488933011474,-231.9002953269016,-231.67259552820704,69.67806482146646,65.48006200958822,17193.51091304348,6.967741935483871,234.0026774193548,68.0999984741211,"4,599.38",581.94,170.57,79.77,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-28,86.66000366210938,87.45999908447266,86.63999938964844,87.11000061035156,1625900,69.14759826660156,0.0,0.5540844651413801,0.5540767035825622,66.35495323181152,66.08632090735057,68.29162864595304,0.0460319125630247,-225.3423047579278,-227.8925687662584,69.87871579930706,65.4651600857027,17193.697402173915,6.938709677419356,234.0443870967742,68.54000091552734,"4,638.18",585.43,171.28,79.95,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-29,87.26000213623047,87.5,86.9000015258789,87.27999877929688,1562900,69.28253936767578,0.0,0.1951534470832072,0.1951493681008997,66.47477401733398,66.13626182079315,68.42375007551607,0.0459689377076248,-273.1101346442325,-243.450911576354,70.08332981214389,65.46851726427212,17193.75956521739,6.929032258064517,234.05829032258063,68.61000061035156,"4,602.14",582.11,170.96,79.52,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-30,87.27999877929688,87.48999786376953,86.52999877929688,86.9000015258789,1282200,68.98088836669922,0.0,-0.4353772441941239,-0.4353925299644845,66.58793098449706,66.18002530611479,68.49803518100715,0.0447342945722962,-343.4674686396622,-280.6399693472742,70.21355763079897,65.53038615582211,17193.82172826087,6.919354838709678,234.0721935483871,68.30000305175781,"4,580.58",583.36,170.82,78.64,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-10-31,86.98999786376953,87.08999633789062,86.29000091552734,86.30000305175781,1821200,68.5046157836914,0.0,-0.690447023688967,-0.6904413588818548,66.70497337341308,66.21524637395686,68.49891259469838,0.0437855875213881,-407.6715917467917,-341.4163983435621,70.2538611713801,65.6678932841863,17193.883891304347,6.909677419354839,234.08609677419355,68.18000030517578,"4,586.15",585.74,170.83,78.88,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-11-01,86.58000183105469,86.5999984741211,86.0199966430664,86.4000015258789,1432000,68.5840072631836,0.0,0.1158730829489362,0.1158921608185759,66.80577461242676,66.25060101409457,68.51025855049642,0.0426890620601487,-428.96723299712863,-393.3687644611941,70.31035536006134,65.74793321415741,17193.946054347827,6.9,234.1,68.33000183105469,"4,606.30",587.49,171.55,78.9,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-11-04,86.51000213623047,87.0999984741211,86.3499984741211,86.5999984741211,1095600,68.74276733398438,0.0,0.2314779452663451,0.2314826402481262,66.91543121337891,66.28725051879883,68.54125972162815,0.0425910419626116,-507.145719022382,-447.9281812554341,70.34801572009452,65.90951449230782,17194.132543478263,6.880000000000001,234.1619,68.62000274658203,"4,608.10",587.38,171.59,78.52,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-11-05,86.47000122070312,86.93000030517578,86.13999938964844,86.45999908447266,1445300,68.63164520263672,0.0,-0.1616621156064757,-0.161649196936997,67.02396942138672,66.3212272533472,68.55331111909597,0.0421782291106271,-510.6401253331862,-482.2510257842323,70.22381985171333,66.309158206148,17194.19470652174,6.873333333333334,234.1825333333333,68.25,"4,633.33",587.67,172.64,78.78,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-11-06,86.54000091552734,87.5999984741211,86.45999908447266,87.48999786376953,1940600,69.44923400878906,0.0,1.1913009370848604,1.1912708834800556,67.15485488891602,66.36591306413924,68.67276750438837,0.0437557585257531,-665.463650492143,-561.083164949237,69.94802119895445,66.9929692490436,17194.25686956522,6.866666666666667,234.20316666666668,67.73999786376953,"4,559.30",576.42,170.19,77.83,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-11-07,87.5999984741211,88.02999877929688,87.1500015258789,87.22000122070312,2139400,69.23490905761719,0.0,-0.3086028685094,-0.3086066451715719,67.27908782958984,66.40632145841357,68.74771971148556,0.0438509308492544,-674.2836062228223,-616.7957940160505,69.88252651854263,67.30056826905503,17194.319032608695,6.86,234.2238,67.86000061035156,"4,588.03",584.79,172.04,79.31,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-11-08,87.1500015258789,87.83000183105469,87.01000213623047,87.80000305175781,1758400,69.69532775878906,0.0,0.6649871852065781,0.6650094691230235,67.40684898376465,66.45200210147433,68.87406745112602,0.0438834398176649,-655.3363369491844,-665.0278645547165,69.92104312593048,67.51130169218476,17194.381195652175,6.8533333333333335,234.2444333333333,67.05000305175781,"4,584.69",586.38,172.1,79.4,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
2013-11-11,87.77999877929688,88.30999755859375,87.6500015258789,87.97000122070312,1367300,69.83026885986328,0.0,0.193619775668008,0.1936157062654819,67.5428310394287,66.49827972830158,69.00156097229099,0.0430107643935847,-586.9800869582481,-638.866676710085,70.0154109551543,67.63681301335157,17194.56768478261,6.833333333333334,234.30633333333333,67.05000305175781,"4,587.20",586.29,172.77,78.77,6737,0.0401,3327,3410,977,970,1947,1463,92,1371,383,988,2.25,359,363,-0.0567,2.72,2.69,2.3625,927,2.58,0.5,0.087,0.5062,0.21719999999999998,0.1467,0.1376,0.27940000000000004,1463,0.21719999999999998,1463,0.21719999999999998
