date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,Selling & Marketing,General & Administrative,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2022-04-27,217.3699951171875,221.8000030517578,213.0500030517578,214.1100006103516,15955800,211.1713409423828,0.0,0.0,6.469415271991141,6.469417322311255,211.2234030151367,217.1490916442871,210.03054817410063,0.1186899664850331,44.13382270243813,13.12876146139344,226.37751750828045,200.35406513332111,25672.949,3.6,290.9137333333333,118.4499969482422,"9,293.43",1387.03,788.62,165.47,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-04-28,220.3999938964844,224.92999267578125,219.2700042724609,220.6600036621093,10799100,217.6314239501953,0.0,0.0,3.0591766069245185,3.0591665417207814,211.0821682739258,217.02992454528808,211.04399827758,0.1193618158758718,69.37233387248179,33.80368485589103,225.89801915156588,200.5090777112271,25677.89807692308,3.6,291.0023,121.0,"9,102.63",1301.19,756.9,159.27,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-04-29,218.6199951171875,221.1999969482422,212.3500061035156,213.1300048828125,7965000,210.2047882080078,0.0,0.0,-3.4124891934776524,-3.4124831825238067,210.7726751708984,216.8610594940185,210.93210360163687,0.1243825419379,38.20724815300034,50.57113490930678,225.26176492048128,200.29319113420624,25682.84715384616,3.6,291.0908666666666,117.41999816894533,"9,140.37",1311.73,773.01,158.59,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-02,211.7700042724609,212.13999938964844,206.9600067138672,211.52999877929688,8803700,208.62673950195312,0.0,0.0,-0.750718372288961,-0.7507196765152324,210.5146658325196,216.686414642334,210.62472172167912,0.1215563121290968,31.585134870354647,46.38823896527896,223.62757622335948,200.4647348728319,25697.694384615384,3.6,291.3796129032258,117.83999633789062,"9,150.69",1305.27,773.49,160.29,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-03,213.6100006103516,213.6100006103516,206.2700042724609,208.5599975585937,6616900,205.697509765625,0.0,0.0,-1.4040567474318033,-1.4040528761178783,210.23594451904296,216.53496459960937,209.96776012753853,0.1219750586540494,19.29293433786551,29.69510578707353,221.376198325567,200.82443796593688,25702.64346153846,3.6,291.4912258064516,118.47000122070312,"9,406.70",1335.06,801.75,164.46,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-04,209.3500061035156,214.8000030517578,205.3300018310547,214.5200042724609,7191100,211.57571411132807,0.0,0.0,2.8576940849804,2.857693490018831,210.10181121826173,216.4016661834717,210.18215399204385,0.125342312560647,43.96019265912884,31.612753955783024,219.1625521789705,201.89696472776785,25707.59253846154,3.6,291.60283870967737,121.52999877929688,"9,046.60",1273.6,759.34,159.51,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-05,212.2700042724609,214.5800018310547,203.07000732421875,205.2400054931641,7749600,202.42306518554688,0.0,0.0,-4.325936320377089,-4.325944952720451,209.89055053710936,216.2178929138184,209.1476088178443,0.13150289771734,5.552076489925864,22.93506782897343,218.8011300754616,200.9002874660424,25712.541615384616,3.6,291.7144516129032,117.0999984741211,"8,997.92",1251.99,750.52,157.98,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-06,203.75,205.72000122070312,200.22000122070312,202.82000732421875,8825300,200.03628540039065,0.0,0.0,-1.1791064627631354,-1.1791046553753404,209.6049252319336,216.019829788208,207.9327656955172,0.1311523953289214,-0.7434879961269463,16.256260384309282,219.0030953956121,199.3836187767511,25717.49069230769,3.6,291.826064516129,116.33999633789062,"8,761.52",1213.33,718.89,152.94,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-09,200.0500030517578,200.75,192.0800018310547,193.0,10314100,190.35107421875,0.0,0.0,-4.84173502100359,-4.841727170775445,209.0867364501953,215.7493895721436,205.5885401652816,0.1388362880520907,-5.263099221174468,-0.1515035757918192,220.66856039025865,195.3530674173585,25732.337923076924,3.6,292.1609032258064,112.56999969482422,"8,721.31",1210.53,730.48,151.48,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-10,196.7100067138672,197.75,190.97000122070312,193.5800018310547,11016500,190.923095703125,0.0,0.0,0.3005190834480142,0.3005086715285099,208.64212371826173,215.47577247619628,203.6331475703273,0.1382149431910758,-0.1381199333933021,-2.048235716898208,221.59812233618112,192.33555991479545,25737.287,3.6,292.2725161290322,112.83000183105467,"8,524.57",1181.47,703.68,150.4,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-11,193.4900054931641,198.32000732421875,191.3999938964844,196.72000122070312,9427300,194.02001953125,0.0,0.0,1.6220680648556085,1.6220792024766562,208.4004867553711,215.2143025970459,202.35139716511705,0.1344445922277965,8.981210476985552,1.1933304408059584,221.94840271192888,190.5374279765477,25742.23607692308,3.6,292.38412903225804,111.33999633789062,"8,552.04",1194.8,699.78,149.85,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-12,194.52999877929688,196.0599975585937,189.9499969482422,193.97000122070312,9308600,191.6731414794922,0.375,0.0,-1.3979259774987152,-1.2096061310723716,208.12157745361327,214.9606813812256,200.92762974036708,0.1339365400406908,4.926085596669762,4.589725380087368,222.1660220070333,188.45283938212685,25747.185153846152,3.6,292.49574193548386,111.3000030517578,"8,807.62",1233.13,727.08,152.86,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-13,197.0,200.5399932861328,196.5,199.22999572753903,6684500,196.870849609375,0.0,0.0,2.711756701414369,2.711756112391428,207.9712796020508,214.7282386779785,200.38672572290147,0.1374496631509292,19.78517297440423,11.230823016019878,221.7761589671057,187.5428428029139,25752.134230769232,3.6,292.6073548387097,114.16000366210938,"8,707.85",1219.17,717.5,151.68,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-16,197.32000732421875,199.94000244140625,195.8800048828125,197.8099975585937,5161300,195.4676513671875,0.0,0.0,-0.7127431608678347,-0.7127506408245221,207.9298129272461,214.49628929138183,199.7308491421396,0.1352441516491612,15.77374240386591,13.495000324979998,221.2960229909281,186.5453206980368,25766.98146153846,3.6,292.9421935483871,113.81999969482422,"8,855.22",1237.84,737.12,155.42,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-17,202.8500061035156,204.8000030517578,200.1499938964844,204.0,7265600,201.58436584472656,0.0,0.0,3.129266729591196,3.129271997057348,208.19984741210936,214.3273656463623,199.9779847024845,0.1394945925689296,33.26006380076503,22.939659726345088,220.25578323226424,186.4700453199818,25771.93053846154,3.6,293.0538064516129,116.12999725341795,"8,361.81",1160.23,700.48,151.2,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-18,202.82000732421875,205.4600067138672,199.1300048828125,199.9900054931641,8748200,197.62185668945312,0.0,0.0,-1.9656835817823184,-1.965682774390165,208.37070892333983,214.1518318939209,199.66383430074703,0.1404081580752666,24.549951171875,24.527919125502013,218.6798534711384,186.3280810991741,25776.879615384616,3.6,293.1654193548387,112.04000091552734,"8,261.07",1162.74,695.24,150.25,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-19,196.3500061035156,200.4199981689453,193.3099975585937,197.3699951171875,9012400,195.03286743164065,0.0,0.0,-1.3100706555388977,-1.3100723276175286,208.3310006713868,213.96541458129883,199.04637205153284,0.137860605870845,20.454202152808907,26.08807237514968,217.2171626183912,185.94613541627675,25781.82869230769,3.6,293.27703225806454,111.98999786376952,"8,184.29",1155.54,695.92,150.63,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-20,199.6699981689453,201.6600036621093,194.0200042724609,199.02999877929688,6966600,196.6732177734375,0.0,0.0,0.8410618144484294,0.8410635414422218,208.3594076538086,213.76982467651368,198.7299514811201,0.1379268126975771,27.055207943164863,24.01978708928296,216.82846815019224,185.47086656660463,25786.777769230768,3.6,293.3886451612903,112.31999969482422,"8,302.15",1166.45,709.27,154.71,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-23,200.8800048828125,207.9600067138672,200.7700042724609,207.5599975585937,12187400,205.1022186279297,0.0,0.0,4.285785475362314,4.2857898751634815,208.58124938964843,213.61053939819337,199.5795871006948,0.1450796445521316,60.97472015326329,36.16137674974572,216.5979947655937,185.5047182471016,25801.625,3.6,293.7234838709677,114.25,"8,223.82",1144.97,691.65,154.25,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-24,203.9100036621093,204.6699981689453,199.02999877929688,202.6300048828125,7458500,200.2305908203125,0.0,0.0,-2.3752133039939616,-2.375219458963862,208.63425201416013,213.4337670898437,199.66638759664377,0.1465816450323981,41.74012112861738,43.25668307501521,216.6460318378146,185.64574977839632,25806.57407692308,3.6,293.8350967741936,113.43000030517578,"8,347.77",1171.42,702.26,155.6,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-25,200.58999633789065,204.9499969482422,200.47000122070312,203.83999633789065,5457200,201.42623901367188,0.0,0.0,0.5971432788435704,0.5971356267096883,208.5965625,213.2724454498291,199.9010344522476,0.1460252791233378,63.72146497851401,55.47876875346492,215.42722870926264,185.8900427140772,25811.523153846152,3.6,293.94670967741934,114.2699966430664,"8,558.00",1216.07,720.76,158.47,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-26,205.1100006103516,209.7400054931641,204.6699981689453,208.5500030517578,9212300,206.0804901123047,0.0,0.0,2.310639127985348,2.3106478686309107,208.5389309692383,213.1491682434082,200.7249618735885,0.1476873440169411,81.50826780820967,62.32328463844704,212.81875485392,187.34342318563083,25816.472230769232,3.6,294.05832258064515,116.2699966430664,"8,766.30",1246.16,746.3,161.71,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-27,210.0,213.22999572753903,209.63999938964844,212.8800048828125,4897200,210.3592071533203,0.0,0.0,2.076241557272996,2.0762358623486854,208.5357077026368,213.0617830657959,202.0095279108861,0.149163574367537,87.6684333129271,77.63272203321695,212.85247431993903,187.325145614143,25821.421307692308,3.6,294.169935483871,118.66999816894533,"8,732.86",1251.05,739.98,160.8,7189,0.2548,1416,5773,314,450,207,971,4802,134,126.0,4542,895,3647,0.2052,1909,2142,-0.0233,1.7,1.7,0.23190000000000002,3222,1.5,0.8029999999999999,0.6679999999999999,0.5073,0.4482,0.19699999999999998,5009,0.6968000000000001,207,4802,0.6679999999999999
2022-05-31,210.3800048828125,214.3500061035156,209.1100006103516,212.1699981689453,9586400,209.6576232910156,0.0,0.0,-0.3335243787964237,-0.3335170691118549,208.40680603027343,212.9666633605957,203.02927396157003,0.1492035225342142,80.76893011539768,83.31521041217819,213.0566080394732,187.22410027351515,25841.217615384616,3.6,294.6163870967742,117.94000244140624,"8,622.45",1237.61,737.33,158.57,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-01,212.0500030517578,214.1100006103516,208.82000732421875,209.92999267578125,5246100,207.44415283203125,0.0,0.0,-1.0557597739999092,-1.0557548178975362,208.274467163086,212.8471573638916,203.6179244776316,0.1490846346584128,71.69733327746785,80.0448989019309,213.32450494146428,187.13086767816463,25846.16669230769,3.6,294.728,117.01000213623048,"8,791.43",1270.14,759.39,161.07,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-02,211.88999938964844,215.25,211.0800018310547,215.0500030517578,5337200,212.50352478027344,0.0,0.0,2.438913235177398,2.4389079562723515,208.2151077270508,212.7570273590088,204.80267118465045,0.150836582899021,87.4818827980471,79.9827153969709,213.54555048785647,187.0026031986669,25851.115769230768,3.5966666666666667,294.7246666666667,119.37999725341795,"8,558.69",1249.35,738.59,158.75,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-03,212.9499969482422,214.2100067138672,211.2700042724609,212.6499938964844,4352500,210.1319274902344,0.0,0.0,-1.1160237717810273,-1.116027271778797,208.1830764770508,212.6692919921875,205.5132386920617,0.1511309848908517,76.67241595148346,78.61721067566617,214.6234946671389,186.6955452498533,25856.064846153848,3.5933333333333333,294.72133333333335,117.41000366210938,"8,606.12",1255.51,740.04,159.13,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-06,215.4499969482422,217.5800018310547,212.08999633789065,212.94000244140625,3965100,210.4185028076172,0.0,0.0,0.1363783462241974,0.1363787601463606,208.10489837646483,212.58328437805176,206.16727390746908,0.1459028516533075,70.49238663891123,78.2155617961473,215.801429206896,186.55583245081883,25870.91207692308,3.583333333333333,294.71133333333336,117.83000183105467,"8,657.89",1252.18,749.51,160.48,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-07,211.1199951171875,214.97000122070312,210.72000122070312,214.5,4493300,211.9600372314453,0.0,0.0,0.7325995776782168,0.7326040263852418,208.0354586791992,212.50601661682128,206.9396423506659,0.1458438102617657,76.84399006890031,74.66959755309837,216.70556812990057,187.8125898290838,25875.861153846152,3.58,294.708,118.80999755859376,"8,597.10",1241.61,742.21,157.69,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-08,213.759994506836,215.57000732421875,212.8300018310547,213.5,3646300,210.9718780517578,0.0,0.0,-0.4662004662004615,-0.466200701129571,207.9000979614258,212.410145111084,207.47727377747816,0.1389942546879471,72.7724655294145,73.36961407907536,217.16828016903943,189.3547560248082,25880.81023076923,3.5766666666666667,294.7046666666667,117.4499969482422,"8,457.99",1214.22,720.94,153.57,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-09,212.58999633789065,213.7100067138672,206.0200042724609,206.1100006103516,5138600,203.6693725585937,0.0,0.0,-3.461358027938377,-3.461364405815514,207.47370513916016,212.2772695922852,206.96955361496023,0.1279688606564722,40.95657591701705,63.524343838443976,216.95280415554248,190.5351673410396,25885.759307692308,3.5733333333333333,294.7013333333333,113.7300033569336,"8,306.43",1169.86,691.84,148.45,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-10,201.6499938964844,203.4199981689453,199.17999267578125,199.509994506836,5162500,197.1475372314453,0.0,0.0,-3.2021765484309794,-3.202167927959898,206.99913024902344,212.11989418029785,205.6599514304916,0.127324988286006,-10.148039019719617,34.527000808904006,216.3725946076277,191.6628164641496,25890.708384615384,3.5700000000000003,294.698,110.5,"7,987.49",1121.02,658.4,143.01,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-13,192.9900054931641,195.88999938964844,191.0800018310547,192.259994506836,7119200,189.9833984375,0.0,0.0,-3.633903162556396,-3.633897179012091,206.4242742919922,211.9368716430664,203.5697443647594,0.1279023516572545,-4.138126013413915,8.890136961294534,217.19577417543456,190.1508917791553,25905.555615384616,3.56,294.688,106.25,"7,951.81",1112.87,661.93,142.05,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-14,192.72000122070312,194.33999633789065,191.75,193.5200042724609,6441200,191.2284698486328,0.0,0.0,0.6553676280169674,0.6553580056851249,205.78377990722657,211.7494094848633,201.9242410959425,0.1281738753617915,0.5602566701061321,-4.575302787675772,217.6422420390248,189.2805057637096,25910.50469230769,3.556666666666666,294.68466666666666,105.72000122070312,"8,063.16",1138.96,678.09,144.03,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-15,195.97999572753903,198.8300018310547,192.22999572753903,196.1600036621093,6490000,193.8372039794922,0.0,0.0,1.3641997371659498,1.3641975658354122,205.1682388305664,211.58216644287108,200.84596948041585,0.1286136901794674,10.404536409198114,2.2755556886301385,217.8802123202765,188.2678192959344,25915.453769230768,3.553333333333333,294.6813333333333,107.47000122070312,"7,778.76",1097.79,648.88,139.75,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-16,191.4100036621093,191.8699951171875,187.52999877929688,189.0500030517578,9887200,186.81141662597656,0.0,0.0,-3.624592413139793,-3.624581457674636,204.44472900390625,211.3902628326416,198.9746957664906,0.1291570091128825,-2.39128812094506,2.857834986119757,218.88627708247583,186.18071052738748,25920.402846153847,3.55,294.678,104.25,"7,825.61",1110.73,656.83,140.51,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-17,186.92999267578125,191.3099975585937,185.9100036621093,190.009994506836,15089300,187.760009765625,0.0,0.0,0.507797640614327,0.5077811392799614,203.8798480224609,211.19808921813964,197.47940429970853,0.1227958260560139,5.841509979402802,4.618252755885314,219.51808569376104,184.82161614950067,25925.351923076923,3.546666666666667,294.67466666666667,104.33999633789062,"8,096.82",1124.57,672.39,143.19,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-21,195.7100067138672,196.72999572753903,193.72999572753903,194.38999938964844,6241600,192.08816528320312,0.0,0.0,2.305144471047771,2.3051530104737594,203.45794494628908,211.0567497253418,196.7605724308412,0.1249227602695969,19.507931728116983,7.652717862191603,219.7107223090482,184.1704742851901,25945.14823076923,3.533333333333333,294.66133333333335,106.51000213623048,"8,087.14",1124.9,669.94,143.33,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-22,191.25,196.38999938964844,191.02999877929688,193.82000732421875,5138500,191.52491760253903,0.0,0.0,-0.2932208792733037,-0.2932235204775035,203.00840454101564,210.9080233001709,196.06248512040088,0.1149847893882391,17.72944194842269,14.359627885314188,219.55303469421088,182.97043179748832,25950.097307692307,3.53,294.658,106.16000366210938,"8,207.96",1145.28,681.83,143.72,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-23,196.13999938964844,197.4600067138672,193.4499969482422,196.63999938964844,4752800,194.3115234375,0.0,0.0,1.454954059883229,1.454957333929685,202.658583984375,210.7675287628174,195.8290235626808,0.1158298903788491,26.528324158947736,21.255232611829168,219.51702333027856,182.4145364231394,25955.046384615383,3.526666666666667,294.6546666666667,106.81999969482422,"8,435.82",1183.23,708.04,148.8,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
2022-06-24,197.72999572753903,205.63999938964844,197.509994506836,205.509994506836,7754800,203.07647705078125,0.0,0.0,4.510778653742431,4.510773966578707,202.55014282226563,210.6569995880127,196.7953506944275,0.1231766029028726,54.20421339179244,32.820659833054314,219.62282366677664,182.47375989035223,25959.99546153846,3.523333333333333,294.6513333333333,110.05999755859376,"8,401.25",1171.99,702.62,148.2,7275,0.1868,1461,5814,313,406,230,949,4148,111,208.0,3829,418,3411,0.3247,1642,2129,-0.0252,1.6,1.6,0.35590000000000005,5017,2.36,0.7992,0.5702,0.4689,0.6896,0.1092,5095,0.7003,230,4865,0.6687000000000001
