date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Pretax Income,Income Tax,Net Income,Preferred Dividends,Net Income Common,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2016-01-06,171.30999755859375,172.02000427246094,169.10000610351562,169.83999633789062,5539400,145.84742736816406,0.0,-2.4412660631867644,-2.441250706689924,159.96099975585938,166.22917015075683,153.6573605518355,0.096727862456761,-123.7497979975979,-139.6222704040953,161.1733846564809,147.687554369398,18536.14008791209,4.816129032258065,237.6010322580645,67.33000183105469,"5,079.12",701.53,208.06,86.49,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-07,166.6699981689453,169.5,163.60000610351562,164.6199951171875,5687900,141.36483764648438,0.0,-3.0734817082297416,-3.073478773378868,159.58741973876954,166.12285133361817,152.01835749778868,0.1001476194925003,-91.54044710965536,-123.91877402668004,162.43841599917715,144.85104017758067,18538.181505494507,4.819354838709677,237.5908387096774,65.1500015258789,"5,026.10",694.35,206.39,85.16,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-08,166.75,168.4199981689453,163.6300048828125,163.94000244140625,4929800,140.7808837890625,0.0,-0.4130680937617481,-0.4130828197052683,159.21414245605467,166.03031951904296,150.52002766995852,0.1001342835167394,-110.88016133696144,-108.72346881473824,163.3882343628442,142.46112019037847,18540.222923076923,4.82258064516129,237.5806451612903,64.80999755859375,"5,063.01",697.67,207.38,85.47,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-11,165.0,166.4600067138672,163.33999633789062,165.72999572753906,4386500,142.3179931640625,0.0,1.0918587650824207,1.0918452375275,158.78585418701172,165.9459408569336,149.4264230691724,0.1010804919954421,-100.87335349290144,-101.09798731317272,163.56017814141518,140.8825693561434,18546.347175824176,4.832258064516129,237.55006451612903,64.91000366210938,"5,096.27",703.85,209.82,85.82,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-12,166.88999938964844,168.17999267578125,163.3000030517578,165.7100067138672,4441300,142.3008575439453,0.0,-0.0120611924136704,-0.0120403750335618,158.3817004394531,165.85799057006835,148.4763476658088,0.100522053664778,-100.5706702251038,-104.10806168498888,163.93325179775917,139.57777115145956,18548.388593406595,4.835483870967742,237.539870967742,65.27999877929688,"4,992.12",680.4,203.9,83.65,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-13,166.4600067138672,167.10000610351562,157.9199981689453,158.99000549316406,5252500,136.5301513671875,0.0,-4.055277864001661,-4.055285594449565,157.90304016113282,165.72860359191895,146.88352149265927,0.1066313956680694,-81.45411757869812,-94.29938043223444,164.96259077711127,137.0533760197637,18550.430010989014,4.838709677419355,237.52967741935484,63.90999984741211,"5,002.07",687.4,207.95,84.43,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-14,160.3000030517578,162.50999450683594,156.75999450683594,161.38999938964844,4272500,138.5911407470703,0.0,1.509525010103574,1.5095488866337936,157.42828643798828,165.62248733520508,145.77787072658074,0.1064335128415367,-66.26132375290554,-82.76203718556913,164.88736161565524,135.35789900446193,18552.47142857143,4.841935483870968,237.5194838709677,65.0199966430664,"4,923.17",673.15,201.3,82.6,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-15,156.6999969482422,157.99000549316406,153.80999755859375,155.61000061035156,6237200,133.6276397705078,0.0,-3.581385960193273,-3.581398457222396,156.8369757080078,165.4734442138672,144.1578399324377,0.1103010169337161,-66.45492602224357,-71.39012245128238,164.55246214481116,133.06507020382168,18554.512846153848,4.845161290322581,237.50929032258065,62.93999862670898,"4,959.83",676.29,200.79,82.44,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-19,157.55999755859375,158.75999450683594,155.27999877929688,156.82000732421875,5860600,134.6667022705078,0.0,0.7775892996087386,0.7775805228502852,156.2500143432617,165.33248741149902,142.89235491084705,0.1091667321658866,-63.0335803947892,-65.24994338997942,164.17310668497663,131.22974670857803,18562.67851648352,4.858064516129033,237.46851612903225,63.31999969482422,"4,911.17",668.94,199.85,80.83,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-20,154.10000610351562,158.3699951171875,151.64999389648438,153.75,9369100,132.03041076660156,0.0,-1.957663040961121,-1.9576416882999603,155.6039944458008,165.17622329711915,141.4440956916143,0.1051140285501988,-61.54197027887013,-63.67682556530095,164.58529701509107,128.95066795072924,18564.71993406593,4.861290322580645,237.4583225806452,62.4900016784668,"4,944.26",675.94,200.31,80.69,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-21,153.97000122070312,155.16000366210938,151.49000549316406,151.64999389648438,5738800,130.22703552246094,0.0,-1.3658576283028467,-1.3658786893638974,154.79952697753907,165.00949684143066,139.9484876690605,0.103924308422287,-67.7164780375444,-64.09734290373456,164.68704131813743,126.60762726096412,18566.761351648354,4.864516129032258,237.44812903225807,62.70000076293945,"5,021.73",688.03,205.95,82.32,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-22,154.5800018310547,156.99000549316406,153.86000061035156,156.86000061035156,5583800,134.70101928710938,0.0,3.435546932777012,3.4355260769771467,154.12578857421877,164.8644178009033,139.2488252181337,0.1113215943306702,-64.54821127179481,-64.60221986273643,163.79924297346693,125.50401935563464,18568.80276923077,4.867741935483871,237.43793548387097,64.19000244140625,"4,975.17",679.5,202.9,80.52,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-25,156.39999389648438,156.52999877929688,151.1199951171875,151.1199951171875,5051700,129.77191162109375,0.0,-3.659317525710415,-3.659295001702578,153.33549560546874,164.68478828430176,137.9852367385284,0.1155726064965513,-80.92524467272854,-71.0633113273559,162.59108571117932,123.97882853442611,18574.927021978023,4.87741935483871,237.4073548387097,63.209999084472656,"5,044.31",688.3,204.86,81.97,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-26,151.1199951171875,156.10000610351562,151.1199951171875,154.4499969482422,5237700,132.63153076171875,0.0,2.203548133039845,2.2035732578051803,152.60958435058595,164.51626861572265,137.27140927495378,0.1181503939756615,-88.46151318935564,-77.97832304462632,160.86157622027292,123.30216889691457,18576.96843956044,4.880645161290323,237.3971612903226,64.33999633789062,"5,018.27",678.99,199.76,81.51,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-27,153.58999633789062,158.42999267578125,153.19000244140625,153.72000122070312,5153100,132.00462341308594,0.0,-0.4726421119863766,-0.4726684107711154,151.9502114868164,164.34486946105957,136.56917116003808,0.1152330307698769,-104.00090656111152,-91.12922147439856,158.97943705946602,122.7884416636785,18579.009857142857,4.883870967741935,237.38696774193548,63.79999923706055,"5,072.43",682.57,202.13,81.49,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-28,155.00999450683594,158.0500030517578,152.52999877929688,157.05999755859375,4292900,134.87277221679688,0.0,2.172779281399584,2.172763899894292,151.38893707275392,164.17871368408203,136.3429846342726,0.1181277742339278,-93.91456667251734,-95.45899547432816,156.2023229603682,123.29248599959274,18581.05127472528,4.887096774193549,237.3767741935484,64.06999969482422,"5,178.19",693.44,209.09,83.95,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-01-29,158.63999938964844,161.58999633789062,157.77999877929688,161.55999755859375,4887900,138.7371063232422,0.0,2.8651471220870306,2.865169924907973,150.87465454101562,164.0175109100342,136.66220085946856,0.1171881292819952,-72.58435267306116,-90.16660863556332,153.3629257954674,124.3757735453529,18583.09269230769,4.890322580645162,237.3665806451613,65.3499984741211,"5,180.59",697.7,209.41,83.56,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-01,160.41000366210938,161.0,158.4499969482422,159.64999389648438,2963500,137.09689331054688,0.0,-1.1822256071876147,-1.1822453676335165,150.3547821044922,163.85189071655273,136.72015985294567,0.1140814417892226,-82.19873278690284,-82.89921737749376,150.40391580707083,125.56750142925728,18589.216945054945,4.9,237.336,65.38999938964844,"5,107.89",682.55,204.79,81.53,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-02,157.0,157.0,150.16000366210938,151.6999969482422,6316200,130.2699737548828,0.0,-4.97964124783925,-4.97963111403259,149.64548126220703,163.66429397583008,135.8601350398706,0.1218683982748648,-117.41456340413266,-90.73254962136554,147.83347225399245,125.953321264074,18591.258362637363,4.903448275862069,237.3616551724138,64.04000091552734,"5,104.36",680.24,204.22,81.64,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-03,152.5,153.83999633789062,147.00999450683594,152.67999267578125,5893200,131.11155700683594,0.0,0.6460090621316361,0.6460301078563546,148.96379669189454,163.47771659851074,135.22699130213266,0.1175073936054996,-102.57056451612904,-100.72795356905485,145.44631996193263,126.5019268032041,18593.299780219782,4.906896551724138,237.3873103448276,64.48999786376953,"5,064.85",678.22,204.82,82.21,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-04,152.3000030517578,157.9499969482422,152.00999450683594,156.49000549316406,4573100,134.38331604003906,0.0,2.49542376221712,2.495400945496007,148.374248046875,163.31285453796386,135.11450126718685,0.1199402337003614,-86.60272209227485,-102.19595000417884,143.6682811349497,127.13355449737456,18595.3411978022,4.910344827586207,237.4129655172414,64.55999755859375,"5,017.36",658.62,197.47,80.96,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-05,157.57000732421875,159.6999969482422,155.69000244140625,156.47000122070312,4596100,134.3661346435547,0.0,-0.0127830990854005,-0.0127853642778563,147.8233801269531,163.1416149902344,135.01471905070255,0.1187364460586876,-86.72056430301984,-91.96461697047457,142.8337233745674,127.2682419574638,18597.382615384617,4.913793103448276,237.4386206896552,63.34000015258789,"4,981.27",645.78,194.44,78.81,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-08,153.8300018310547,153.8300018310547,145.25,149.25,8680000,128.1660614013672,0.0,-4.614303805442688,-4.614312422274402,147.15741149902342,162.93516639709472,134.10156469745783,0.1238031939861685,-104.55289123301128,-92.62539254276864,142.2919254859893,126.5485576072724,18603.50686813187,4.924137931034483,237.51558620689656,62.40999984741211,"5,002.90",644.93,193.42,78.64,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-09,145.52000427246094,149.9499969482422,145.10000610351562,148.25,6919400,127.3073272705078,0.0,-0.670016750418756,-0.6700167903031296,146.46605285644532,162.73003562927246,133.1956663738645,0.1237377646518451,-107.89987489451164,-99.72444347684755,141.22691815976447,126.11249834414178,18605.548285714285,4.927586206896552,237.54124137931035,61.810001373291016,"5,002.91",645.94,193.78,78.52,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-10,150.0,153.3800048828125,147.2100067138672,147.22999572753906,7609600,126.43142700195312,0.0,-0.6880298633800574,-0.6880203106405136,145.73458282470702,162.52677421569825,132.29376779094298,0.123720714917172,-113.2115837318449,-108.55478328645592,139.93364475692624,125.8188286927808,18607.589703296704,4.931034482758621,237.5668965517241,61.880001068115234,"4,939.64",646.06,193.59,76.39,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-11,143.41000366210938,144.41000366210938,139.0500030517578,140.69000244140625,10252200,120.81532287597656,0.0,-4.4420250464692,-4.442015928436693,144.88735565185547,162.29130882263183,130.76330846894746,0.1279267279489553,-80.89922629657435,-100.6702283076436,140.7519653050318,123.42902529555413,18609.631120879123,4.93448275862069,237.592551724138,61.220001220703125,"5,017.72",657.95,196.08,79.13,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-12,143.75,146.50999450683594,143.6999969482422,146.1300048828125,9009300,125.48681640625,0.0,3.86665885777624,3.866639941912808,144.08117584228515,162.07465225219727,130.05977619392115,0.1363669750879683,-60.173871719173206,-84.7615605825308,140.0083589258838,122.86219924062009,18611.67253846154,4.937931034482759,237.61820689655173,62.130001068115234,"5,086.39",672.22,200.19,80.55,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-16,149.60000610351562,150.47999572753906,147.4499969482422,149.02000427246094,10198000,127.96857452392578,0.0,1.9776906132084493,1.9777042630847896,143.37289230346678,161.8795017623901,129.78094930458843,0.1389207882351641,-49.16340651551841,-63.41216817708864,139.79401680541068,122.510634836435,18619.83820879121,4.951724137931035,237.72082758620687,63.52999877929688,"5,156.92",685.63,205.08,81.5,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-17,150.8000030517578,151.8699951171875,150.30999755859375,150.94000244140625,5578800,129.6173095703125,0.0,1.2884163963885475,1.2883905697320008,142.78448623657226,161.68787647247314,129.75913067335165,0.1396732684632236,-41.84869694370561,-50.395325059465726,139.40316853516237,122.3965438366638,18621.879626373626,4.955172413793104,237.74648275862072,64.5199966430664,"5,150.65",679.59,203.86,81.08,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-18,151.25,152.0,147.3699951171875,147.72999572753906,5895500,126.8608169555664,0.0,-2.1266772637778986,-2.1266392767169684,142.05868377685547,161.47494400024414,129.3726888443136,0.1400974860090021,-54.07803783016435,-48.36338042979611,139.3126172073273,121.97013578339536,18623.921043956045,4.958620689655173,237.7721379310345,64.51000213623047,"5,150.00",682.73,204.33,81.22,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-19,147.0,147.72999572753906,145.42999267578125,146.91000366210938,5257300,126.15666198730467,0.0,-0.5550613207503274,-0.5550610386722887,141.396083984375,161.26703536987304,128.94388526337912,0.1386756728532337,-58.73960299336469,-51.555445922411536,139.33808918513176,121.53762645207524,18625.962461538464,4.962068965517242,237.7977931034483,64.30999755859375,"5,204.58",694.32,207.11,82.39,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-22,149.1999969482422,149.99000549316406,148.22999572753906,148.7899932861328,4287900,127.77104949951172,0.0,1.279687956680875,1.2796688551964808,140.80991165161132,161.07162014007568,128.78750716153013,0.1369818698559445,-54.619645936875145,-55.8124289201347,138.8309023635935,121.35181629485372,18632.08671428572,4.972413793103448,237.87475862068968,65.01000213623047,"5,186.78",691.88,203.3,81.03,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
2016-02-23,148.0,148.0500030517578,144.0500030517578,144.91000366210938,4249600,124.439208984375,0.0,-2.607695274615651,-2.607664669099752,140.19505783081055,160.8546993637085,128.20773407124278,0.1389039248133246,-70.75447160238761,-61.37124017754246,138.92331899864053,120.72612939613484,18634.12813186813,4.975862068965517,237.90041379310347,64.1500015258789,"5,199.41",696.52,205.18,80.92,7273,-0.054000000000000006,7273,6201,0,6201,1072,1072,307,765,191,574,-0.7175,442,452,-0.025,1.32,1.3,-0.7031999999999999,8795,19.9,0.65,0.0833,1.0,0.1474,0.0789,1.2093,0.2864,1357,0.1866,285,1072,0.1474
