date,open,high,low,close,volume,adjclose,dividends,splits,Open_Close_Diff,High_Low_Diff,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,sp500,nasdaq,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2022-03-03,76.7699966430664,77.54000091552734,76.41000366210938,77.1500015258789,8191100,73.23916625976562,0.0,0.0,0.3800048828125,1.1299972534179688,0.626064129903714,0.6260667065134395,74.30485702514649,72.86516540527344,72.78761144632375,0.0747791495664422,6.764004810393208,-0.9235246139925928,74.9374330402506,70.72258588064784,25378.27796666667,3.6,287.5454838709677,123.23999786376952,4363.490234375,13537.9404296875,9152.64,1419.85,815.91,166.84,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-04,76.68000030517578,77.86000061035156,76.0199966430664,77.83000183105469,12216300,73.88469696044922,0.0,0.0,1.1500015258789062,1.840003967285156,0.8814002485115768,0.8814009411221457,74.34833557128906,72.88470394134521,72.93388951487381,0.0753072850735945,18.920879951378826,7.955827141939818,74.68878771824441,70.85921338038841,25384.001933333333,3.6,287.5822258064516,121.58999633789062,4328.8701171875,13313.4404296875,8843.23,1358.35,783.72,160.8,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-07,77.01000213623047,78.29000091552734,76.08000183105469,77.7300033569336,14008400,73.78975677490234,0.0,0.0,0.720001220703125,2.209999084472656,-0.1284831964133315,-0.1284977667265763,74.37814392089844,72.90244510650635,73.04800514954428,0.0748055339627492,16.816245945564802,14.167043569112453,74.52127611401022,70.94793317554056,25401.17383333333,3.6,287.6924516129032,117.9499969482422,4201.08984375,12830.9599609375,8748.05,1355.75,781.7,160.18,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-08,77.25,78.08999633789062,76.55999755859375,76.94999694824219,10184100,73.04930114746094,0.0,0.0,-0.3000030517578125,1.529998779296875,-1.0034817638044369,-1.0034666867112518,74.40130706787109,72.91860027313233,73.0481779492665,0.0741164018949745,3.129459878719504,12.955528591887882,74.44650401353351,70.96289768934736,25406.8978,3.6,287.72919354838706,117.5500030517578,4170.7001953125,12795.5498046875,8938.17,1386.68,814.94,165.43,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-09,77.62000274658203,78.22000122070312,77.05000305175781,77.79000091552734,9746000,73.84671783447266,0.0,0.0,0.1699981689453125,1.1699981689453125,1.0916231326820736,1.0916143953273671,74.42447006225586,72.93940383911132,73.15464993396066,0.0745283287834238,17.86912988295022,12.604945235745015,74.55790693378849,70.93503206157284,25412.621766666667,3.6,287.765935483871,121.16999816894533,4277.8798828125,13255.5498046875,8802.36,1406.91,800.59,164.48,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-10,77.62999725341797,78.19999694824219,77.33000183105469,77.88999938964844,8972200,73.94164276123047,0.0,0.0,0.2600021362304687,0.8699951171875,0.1285492646152297,0.128543189922925,74.44497512817382,72.96742755889892,73.25958231092997,0.0744662668660428,19.62374841348188,13.540779391717374,74.69849371101867,70.92355066153993,25418.34573333333,3.6,287.80267741935484,120.43000030517578,4259.52001953125,13129.9599609375,8612.79,1389.97,781.91,163.34,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-11,78.31999969482422,79.62999725341797,78.19999694824219,78.26000213623047,9424500,74.29290008544922,0.0,0.0,-0.05999755859375,1.4300003051757812,0.4750324168460551,0.4750466869569258,74.4698471069336,72.99839786529542,73.3973580141992,0.0721634990573532,20.93189380787037,19.474924034767664,74.89015725309696,70.89327093904171,25424.0697,3.6,287.8394193548387,118.9000015258789,4204.31005859375,12843.8095703125,8520.06,1375.68,762.66,164.38,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-14,77.9000015258789,78.61000061035156,77.30999755859375,77.77999877929688,10085400,74.49402618408203,0.69,0.0,-0.1200027465820312,1.3000030517578125,-0.6133444209444727,0.2707204839244248,74.49513412475586,73.03614944458008,73.54358043685025,0.0720864637120817,23.911539713541668,21.48906064496481,75.0996349671401,70.85769535512551,25441.2416,3.6,287.94964516129033,118.43000030517578,4173.10986328125,12581.2197265625,8743.11,1417.44,787.93,166.47,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-15,77.68000030517578,79.01000213623047,77.4000015258789,78.63999938964844,11403000,75.31768798828125,0.0,0.0,0.9599990844726562,1.6100006103515625,1.1056834968483864,1.1056749734050797,74.54638778686524,73.07815162658692,73.78012811037439,0.0726410718171038,36.11393681278936,26.98579011140064,75.46879812499058,70.76093744019495,25446.96556666667,3.6,287.9863870967742,120.66999816894533,4262.4501953125,12948.6201171875,8927.4,1456.51,817.29,170.75,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-16,78.95999908447266,79.11000061035156,77.6500015258789,78.12000274658203,10944000,74.81965637207031,0.0,0.0,-0.839996337890625,1.4599990844726562,-0.6612368350741082,-0.6612412429447212,74.58331359863281,73.1207939529419,73.91873187860051,0.0725733071024389,11.898503883865503,23.97466013673235,75.61706725904375,70.7080639665422,25452.68953333333,3.6,288.02312903225805,123.83000183105467,4357.85986328125,13436.5498046875,9042.75,1476.6,825.96,172.75,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-17,78.1500015258789,79.37000274658203,78.05999755859375,78.94000244140625,10279400,75.60502624511719,0.0,0.0,0.7900009155273438,1.3100051879882812,1.0496667511447288,1.0496838813871534,74.63328903198243,73.16432102203369,74.1435711274694,0.0734843541772636,17.010880935788794,21.67444054414805,75.96464140956424,70.59043137485959,25458.4135,3.6,288.0598709677419,125.12999725341795,4411.669921875,13614.7802734375,9168.29,1499.69,845.65,173.65,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-18,79.18000030517578,79.73999786376953,78.62999725341797,79.11000061035156,21064800,75.76783752441406,0.0,0.0,-0.0699996948242187,1.1100006103515625,0.2153511067743974,0.2153445179279955,74.65101654052734,73.20166221618652,74.36013998039536,0.0635605215984841,-4.806316090369049,8.034356243095257,76.31933985613067,70.56359624006073,25464.137466666667,3.6,288.0966129032258,126.73999786376952,4463.1201171875,13893.83984375,9172.13,1481.23,842.95,173.1,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-21,79.66999816894531,80.44999694824219,78.91000366210938,79.05999755859375,10478300,75.71994018554688,0.0,0.0,-0.6100006103515625,1.5399932861328125,-0.0632069920010414,-0.0632159243712848,74.6687353515625,73.23783992767333,74.54144667441557,0.0632589655640989,-6.773282998851285,1.81042728218966,76.61562431533973,70.5894354991134,25481.30936666667,3.6,288.2068387096774,126.61000061035156,4461.18017578125,13838.4599609375,9394.91,1500.61,857.77,175.31,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-22,79.2699966430664,79.77999877929688,78.7699966430664,79.30000305175781,10016600,75.94981384277344,0.0,0.0,0.0300064086914062,1.0100021362304688,0.3035738686763656,0.3035840449203686,74.66314178466797,73.28121978759765,74.72922896352995,0.0618355954994215,-1.5842617484917738,-4.38795361257053,76.89459883709858,70.69544327715923,25487.033333333333,3.6,288.2435806451613,128.0800018310547,4511.60986328125,14108.8203125,9306.76,1477.83,845.1,172.31,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-23,79.30000305175781,80.58000183105469,79.2300033569336,79.7300033569336,8470400,76.36164855957031,0.0,0.0,0.4300003051757812,1.3499984741210938,0.5422450045747595,0.5422458541497255,74.62648376464844,73.3285069656372,74.94688490966867,0.0611427891914354,7.492358065816838,-0.2883955605085679,77.19324424821409,70.83340675276247,25492.7573,3.6,288.28032258064513,126.48999786376952,4456.240234375,13922.599609375,9371.3,1489.81,868.41,173.75,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-24,80.04000091552734,80.66999816894531,79.72000122070312,80.41000366210938,7605000,77.0129165649414,0.0,0.0,0.3700027465820312,0.9499969482421876,0.8528788116708874,0.8528731603574924,74.61614120483398,73.37147296905518,75.22235579703838,0.0611456847776795,20.324955952262226,8.74435075652927,77.14781408201307,71.60176096071154,25498.48126666667,3.6,288.317064516129,128.0500030517578,4520.16015625,14191.83984375,9404.32,1489.22,865.91,175.64,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-25,80.58999633789062,81.37999725341797,80.44999694824219,81.33999633789062,7125600,77.90362548828125,0.0,0.0,0.75,0.9300003051757812,1.156563404336075,1.1565708235302896,74.63253631591797,73.40918956756592,75.57985842253743,0.0618574386295235,27.87609989125738,18.56447130311232,77.68375583288332,71.61105694177488,25504.20523333333,3.6,288.3538064516129,128.44000244140625,4543.06005859375,14169.2998046875,9595.85,1509.26,877.45,175.84,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-28,81.37000274658203,81.66999816894531,80.7300033569336,81.20999908447266,7071900,77.77912139892578,0.0,0.0,-0.160003662109375,0.9399948120117188,-0.1598195958578019,-0.1598180939270888,74.64416305541992,73.4456830215454,75.87309348605586,0.0619727276816633,15.781799085792798,21.327618309770973,78.09714934954633,71.70576965680132,25521.37713333333,3.6,288.4640322580645,129.00999450683594,4575.52001953125,14354.900390625,9757.81,1534.35,895.24,178.21,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-29,81.66000366210938,81.76000213623047,80.73999786376953,81.56999969482422,7398700,78.12390899658203,0.0,0.0,-0.0900039672851562,1.0200042724609375,0.4432959172639528,0.4432906819400228,74.66154632568359,73.48469272613525,76.17320222079269,0.0618289725606278,18.29012585916324,20.64934161207131,78.47317148142594,71.89511694020493,25527.1011,3.6,288.50077419354835,131.00999450683594,4631.60009765625,14619.6396484375,9696.84,1513.19,881.78,176.53,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-30,81.83999633789062,82.69999694824219,81.66999816894531,82.4000015258789,9326600,78.91883850097656,0.0,0.0,0.5600051879882812,1.029998779296875,1.0175332035796902,1.017523975188328,74.69179061889649,73.52651195526123,76.53928705815053,0.0604036634829878,29.84862939822613,21.306851447727563,78.97581936743528,72.00600360009402,25532.825066666668,3.6,288.53751612903227,130.17999267578125,4602.4501953125,14442.26953125,9571.84,1487.25,866.71,173.19,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-03-31,82.9000015258789,83.37999725341797,81.94000244140625,82.05000305175781,12466800,78.58363342285156,0.0,0.0,-0.8499984741210938,1.4399948120117188,-0.4247554218930083,-0.4247465934522743,74.72007720947266,73.56241436004639,76.81186657344401,0.0599313266794262,20.98246998832338,23.04040841523776,79.33446565861907,72.18180402521882,25538.549033333333,3.6,288.57425806451613,128.16000366210938,4530.41015625,14220.51953125,9654.54,1491.18,865.04,174.07,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-04-01,82.19000244140625,83.58000183105469,81.63999938964844,83.5199966430664,10086700,79.99152374267578,0.0,0.0,1.3299942016601562,1.94000244140625,1.791582616250853,1.7915821125863207,74.7867741394043,73.60246688842773,77.23582086267491,0.0601951696086274,41.93401438227215,30.92170458960739,79.9917896117319,72.13516275032863,25544.273,3.6,288.611,128.80999755859375,4545.85986328125,14261.5,9789.34,1513.03,884.55,173.5,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-04-04,83.5,83.88999938964844,82.7300033569336,83.48999786376953,9039600,79.9627914428711,0.0,0.0,-0.0100021362304687,1.1599960327148438,-0.035918080103714,-0.0359191805085701,74.86751571655273,73.64526508331299,77.5994169400344,0.060224246934097,37.063953666084274,33.32681267889344,80.51255408546407,72.23170174339336,25559.12023076924,3.6,288.8767,129.72999572753906,4582.64013671875,14532.5498046875,9599.56,1490.5,862.69,172.17,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-04-05,83.66000366210938,85.43000030517578,83.51000213623047,83.72000122070312,12040900,80.18307495117188,0.0,0.0,0.05999755859375,1.9199981689453125,0.2754861214739668,0.2754825142118333,74.9744972229004,73.68851230621338,77.94390467485275,0.0595340496878017,28.807009516553297,35.934992521636744,80.89301148677676,72.56462172245175,25564.06930769231,3.6,288.96526666666665,128.00999450683594,4525.1201171875,14204.169921875,9498.11,1465.89,838.63,171.2,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
2022-04-06,84.36000061035156,85.55999755859375,84.12000274658203,84.97000122070312,13924300,81.38026428222656,0.0,0.0,0.6100006103515625,1.4399948120117188,1.4930721234758917,1.4930698676544063,75.09346099853515,73.74035514831543,78.40208595583591,0.0603433879596679,39.68639116443492,35.185784782357665,81.52695406690758,72.68403378709634,25569.018384615385,3.6,289.05383333333333,126.61000061035156,4481.14990234375,13888.8203125,9548.5,1469.15,840.91,170.4,15901,0.4963,5380,10521,2323,2576,53,4952,5569,243,462,4864,554,4310,0.3558,2528,2537,-0.0016,1.7,1.7,0.36,3777,1.49,0.69,0.061500000000000006,0.6617000000000001,0.3502,0.2711,0.2375,0.1139,6227,0.39159999999999995,1120,5107,0.3212
