date,open,high,low,close,volume,adjclose,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2021-02-16,245.0,251.22999572753903,243.8000030517578,248.58999633789065,10837600,248.58999633789065,3.4197284967683483,3.4197284967683483,226.0463989257813,219.03730003356927,236.27749966696243,0.0778708956046463,91.09612164216512,90.54039281313564,248.0195206271073,215.3864776028732,22953.96435555556,6.146428571428571,264.3215714285714,118.55999755859376,"8,861.48",1535.23,768.88,146.16,5419,0.20079999999999998,1394.0,4025.0,2899.0,902.0,0.0,3801.0,224.0,0.0,-1026.0,1250.0,169.0,1081.0,,911,939,0.0683,1.19,1.15,,215.0,0.24,0.7428,0.041299999999999996,0.19949999999999998,0.0397,0.1352,1920.0,0.3543,670.0,1250.0,0.23070000000000002
2021-02-17,248.58999633789065,249.5,245.5,247.6600036621093,5879200,247.6600036621093,-0.3741070394953416,-0.3741070394953416,226.58019897460937,219.493750076294,237.79516686631536,0.0769746485992856,87.34493744489579,88.87186787155379,249.45832267626287,217.03767646924487,22961.655211111112,6.142857142857142,264.3671428571428,118.36000061035156,"8,847.78",1531.51,764.73,145.63,5419,0.20079999999999998,1394.0,4025.0,2899.0,902.0,0.0,3801.0,224.0,0.0,-1026.0,1250.0,169.0,1081.0,,911,939,0.0683,1.19,1.15,,215.0,0.24,0.7428,0.041299999999999996,0.19949999999999998,0.0397,0.1352,1920.0,0.3543,670.0,1250.0,0.23070000000000002
2021-02-18,245.97000122070312,248.009994506836,242.57000732421875,247.009994506836,4152800,247.009994506836,-0.2624602865468173,-0.2624602865468173,227.00319885253907,219.92145004272464,239.0238105517181,0.0772397149251444,85.04075682751234,87.82727197152441,251.0561980520518,217.796800299999,22969.34606666667,6.139285714285714,264.4127142857143,117.73999786376952,"8,787.17",1524.68,765.31,146.7,5419,0.20079999999999998,1394.0,4025.0,2899.0,902.0,0.0,3801.0,224.0,0.0,-1026.0,1250.0,169.0,1081.0,,911,939,0.0683,1.19,1.15,,215.0,0.24,0.7428,0.041299999999999996,0.19949999999999998,0.0397,0.1352,1920.0,0.3543,670.0,1250.0,0.23070000000000002
2021-02-19,248.0,249.38999938964844,245.97999572753903,246.5599975585937,4647700,246.5599975585937,-0.18217762772742,-0.18217762772742,227.3803988647461,220.3380000305176,240.02863548596807,0.0719097345695781,82.36405240772551,84.91658222671121,252.0671284413212,219.2248698496944,22977.03692222222,6.135714285714285,264.4582857142857,117.73999786376952,"8,621.47",1516.78,744.13,148.08,5419,0.20079999999999998,1394.0,4025.0,2899.0,902.0,0.0,3801.0,224.0,0.0,-1026.0,1250.0,169.0,1081.0,,911,939,0.0683,1.19,1.15,,215.0,0.24,0.7428,0.041299999999999996,0.19949999999999998,0.0397,0.1352,1920.0,0.3543,670.0,1250.0,0.23070000000000002
2021-02-22,244.259994506836,244.5200042724609,240.3800048828125,240.9499969482422,5055000,240.9499969482422,-2.27530851147838,-2.27530851147838,227.64219879150392,220.72440002441405,240.15148368093804,0.0767344490098696,48.21156916539382,71.87212613354389,252.2989206495809,220.51107690901284,23000.10948888889,6.125,264.595,116.97000122070312,"8,587.92",1518.97,741.98,149.04,5419,0.20079999999999998,1394.0,4025.0,2899.0,902.0,0.0,3801.0,224.0,0.0,-1026.0,1250.0,169.0,1081.0,,911,939,0.0683,1.19,1.15,,215.0,0.24,0.7428,0.041299999999999996,0.19949999999999998,0.0397,0.1352,1920.0,0.3543,670.0,1250.0,0.23070000000000002
2021-02-23,235.259994506836,238.9600067138672,229.009994506836,235.63999938964844,8641600,235.63999938964844,-2.203775731831359,-2.203775731831359,227.9435986328125,221.05310005187988,239.54995244209945,0.07914574375257,29.838004134019133,53.47120856904616,252.0105619018924,221.7714357787717,23007.800344444444,6.121428571428571,264.64057142857143,116.95999908447266,"8,714.26",1519.14,749.56,151.9,5419,0.20079999999999998,1394.0,4025.0,2899.0,902.0,0.0,3801.0,224.0,0.0,-1026.0,1250.0,169.0,1081.0,,911,939,0.0683,1.19,1.15,,215.0,0.24,0.7428,0.041299999999999996,0.19949999999999998,0.0397,0.1352,1920.0,0.3543,670.0,1250.0,0.23070000000000002
2021-02-24,235.52999877929688,241.5,231.509994506836,240.47000122070312,6128300,240.47000122070312,2.0497376691416047,2.0497376691416047,228.2945986938477,221.37595008850096,239.67262561258,0.0786552768891561,51.5751848977826,43.20825273239851,251.93255069970985,223.2704476523409,23015.4912,6.117857142857143,264.68614285714284,117.88999938964844,"8,466.36",1476.66,721.28,148.96,5419,0.20079999999999998,1394.0,4025.0,2899.0,902.0,0.0,3801.0,224.0,0.0,-1026.0,1250.0,169.0,1081.0,,911,939,0.0683,1.19,1.15,,215.0,0.24,0.7428,0.041299999999999996,0.19949999999999998,0.0397,0.1352,1920.0,0.3543,670.0,1250.0,0.23070000000000002
2021-02-25,238.52999877929688,240.3500061035156,229.7700042724609,231.0800018310547,8828900,231.0800018310547,-3.9048527225773566,-3.9048527225773566,228.46779876708985,221.6180001068116,238.5269424417099,0.0880968599584326,9.31596404364755,30.243051025149764,251.3070300181748,224.52596863905177,23023.18205555556,6.114285714285714,264.73171428571425,115.37999725341795,"8,397.40",1484.58,727.46,146.55,5419,0.20079999999999998,1394.0,4025.0,2899.0,902.0,0.0,3801.0,224.0,0.0,-1026.0,1250.0,169.0,1081.0,,911,939,0.0683,1.19,1.15,,215.0,0.24,0.7428,0.041299999999999996,0.19949999999999998,0.0397,0.1352,1920.0,0.3543,670.0,1250.0,0.23070000000000002
2021-02-26,229.38999938964844,230.5,216.33999633789065,216.5,20372900,216.5,-6.309503944748229,-6.309503944748229,228.37239868164065,221.8128001403809,235.59001678281527,0.1091242990802024,0.4585946257048279,20.44991452237833,253.1446836804513,221.6883149767752,23030.87291111112,6.110714285714286,264.7772857142857,114.2699966430664,"8,599.00",1513.06,750.62,150.1,5419,0.20079999999999998,1394.0,4025.0,2899.0,902.0,0.0,3801.0,224.0,0.0,-1026.0,1250.0,169.0,1081.0,,911,939,0.0683,1.19,1.15,,215.0,0.24,0.7428,0.041299999999999996,0.19949999999999998,0.0397,0.1352,1920.0,0.3543,670.0,1250.0,0.23070000000000002
2021-03-01,219.8999938964844,220.1999969482422,215.02999877929688,217.5399932861328,14027700,217.5399932861328,0.480366413918154,0.480366413918154,228.3201986694336,222.05230010986327,233.1833469832576,0.1085355590139386,6.933687067500758,5.569415245617717,254.34401412461003,219.68698410537044,23053.94547777778,6.1,264.914,116.87999725341795,"8,537.67",1499.35,736.18,149.52,5817,0.1991,1479.0,4338.0,3206.0,939.0,0.0,4145.0,193.0,0.0,-232.0,425.0,158.0,267.0,,917,942,0.0318,0.28,0.27,,2025.0,2.21,0.7456999999999999,0.0332,0.045899999999999996,0.3481,0.3718,1294.0,0.2225,869.0,425.0,0.0731
2021-03-02,218.3999938964844,218.6000061035156,213.33999633789065,213.47000122070312,10211500,213.47000122070312,-1.870916700855263,-1.870916700855263,228.1171987915039,222.2846501159668,230.5549008815837,0.1096037048387398,0.3431113351984307,2.578464342801344,256.24639350327664,216.28560417738743,23061.636333333336,6.1,264.9706451612903,116.43000030517578,"8,400.30",1473.85,714.33,149.89,5817,0.1991,1479.0,4338.0,3206.0,939.0,0.0,4145.0,193.0,0.0,-232.0,425.0,158.0,267.0,,917,942,0.0318,0.28,0.27,,2025.0,2.21,0.7456999999999999,0.0332,0.045899999999999996,0.3481,0.3718,1294.0,0.2225,869.0,425.0,0.0731
2021-03-03,212.8300018310547,213.32000732421875,205.3999938964844,206.0,11459000,206.0,-3.4993212994738343,-3.4993212994738343,227.718798828125,222.4580001068115,227.2809140973725,0.1136433366956094,1.3091993880503343,2.8619992635831792,258.99715032945534,210.7148476563845,23069.32718888889,6.1,265.02729032258065,114.81999969482422,"8,244.82",1452.37,700.19,147.95,5817,0.1991,1479.0,4338.0,3206.0,939.0,0.0,4145.0,193.0,0.0,-232.0,425.0,158.0,267.0,,917,942,0.0318,0.28,0.27,,2025.0,2.21,0.7456999999999999,0.0332,0.045899999999999996,0.3481,0.3718,1294.0,0.2225,869.0,425.0,0.0731
2021-03-04,206.83999633789065,209.08999633789065,201.509994506836,205.3300018310547,12800500,205.3300018310547,-0.3252418295850989,-0.3252418295850989,227.27679901123048,222.6221501159668,224.35412579519684,0.10862134891666,7.683039481962282,3.11178340173702,260.8982967805632,205.86470065596023,23077.018044444445,6.1,265.08393548387096,113.44000244140624,"8,375.88",1470.16,713.17,150.68,5817,0.1991,1479.0,4338.0,3206.0,939.0,0.0,4145.0,193.0,0.0,-232.0,425.0,158.0,267.0,,917,942,0.0318,0.28,0.27,,2025.0,2.21,0.7456999999999999,0.0332,0.045899999999999996,0.3481,0.3718,1294.0,0.2225,869.0,425.0,0.0731
2021-03-05,210.009994506836,212.3500061035156,203.22000122070312,210.759994506836,11406000,210.759994506836,2.6445198594256203,2.6445198594256203,226.9625988769532,222.7957501220703,222.54157495674872,0.1123709630366829,18.604182970430728,9.198807280147784,261.2207769141108,202.82022040034235,23084.7089,6.1,265.14058064516126,115.0500030517578,"8,359.77",1478.4,689.26,152.68,5817,0.1991,1479.0,4338.0,3206.0,939.0,0.0,4145.0,193.0,0.0,-232.0,425.0,158.0,267.0,,917,942,0.0318,0.28,0.27,,2025.0,2.21,0.7456999999999999,0.0332,0.045899999999999996,0.3481,0.3718,1294.0,0.2225,869.0,425.0,0.0731
2021-03-08,213.6199951171875,214.8999938964844,207.57000732421875,207.72000122070312,9576400,207.72000122070312,-1.4423957892228056,-1.4423957892228056,226.49359893798828,222.94970016479493,220.565365125276,0.1115361331022956,12.940208383080456,13.07581027849116,261.39439663389425,199.5296008636644,23107.781466666667,6.1,265.31051612903224,114.4800033569336,"8,598.10",1496.92,716.39,152.13,5817,0.1991,1479.0,4338.0,3206.0,939.0,0.0,4145.0,193.0,0.0,-232.0,425.0,158.0,267.0,,917,942,0.0318,0.28,0.27,,2025.0,2.21,0.7456999999999999,0.0332,0.045899999999999996,0.3481,0.3718,1294.0,0.2225,869.0,425.0,0.0731
2021-03-09,212.17999267578125,215.7899932861328,211.1699981689453,211.52999877929688,9732200,211.52999877929688,1.834198698345668,1.834198698345668,226.1755990600586,223.13105018615724,219.3606496124788,0.1134509372918523,20.92732508483478,17.490572146115326,260.86102933355744,197.3229687743527,23115.472322222224,6.1,265.3671612903226,116.26000213623048,"8,671.61",1509.45,711.64,154.62,5817,0.1991,1479.0,4338.0,3206.0,939.0,0.0,4145.0,193.0,0.0,-232.0,425.0,158.0,267.0,,917,942,0.0318,0.28,0.27,,2025.0,2.21,0.7456999999999999,0.0332,0.045899999999999996,0.3481,0.3718,1294.0,0.2225,869.0,425.0,0.0731
2021-03-10,214.72000122070312,216.1499938964844,211.7700042724609,211.9600067138672,7186400,211.9600067138672,0.203284610718013,0.203284610718013,225.89919921875,223.30160018920893,218.37389722599724,0.1134689445120269,21.825420094688617,18.56431785420129,260.29622989416043,195.4137691903122,23123.16317777778,6.1,265.4238064516129,116.91999816894533,"8,755.49",1527.04,731.03,155.01,5817,0.1991,1479.0,4338.0,3206.0,939.0,0.0,4145.0,193.0,0.0,-232.0,425.0,158.0,267.0,,917,942,0.0318,0.28,0.27,,2025.0,2.21,0.7456999999999999,0.0332,0.045899999999999996,0.3481,0.3718,1294.0,0.2225,869.0,425.0,0.0731
