date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2015-10-02,89.01611328125,92.1050262451172,88.67289733886719,92.03829193115234,4004219,77.58245849609375,0.0,0.0,1.932215098885792,1.9322432307133264,80.50527313232422,81.47210815429688,76.90894659614924,0.1074266939803749,-95.08290707778303,-104.72855011401644,82.5925126727159,73.23620665711807,18436.12391304348,5.003225806451613,237.74216129032257,67.37000274658203,"5,171.84",722.1,213.07,89.14,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-05,92.55311584472656,94.3168487548828,92.38150787353516,93.79249572753906,3887789,79.06114196777344,0.0,0.0,1.905949968844412,1.9059507784922047,80.4427651977539,81.48073680877685,77.19590597903246,0.1031249447318106,-80.61455449949685,-95.05675444594732,82.68971674752487,73.28284947561966,18439.08465217391,5.012903225806451,237.7696451612904,69.2699966430664,"5,148.49",714.34,213.6,88.77,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-06,93.79249572753906,94.45985412597656,93.5732192993164,93.63042449951172,2733253,78.92451477050781,0.0,0.0,-0.1727976495029537,-0.1728120716006254,80.39559768676757,81.47692291259766,77.42638715122918,0.0960468027887813,-81.95139940219713,-85.8829536598256,82.53164043719575,73.31234378521636,18440.07156521739,5.016129032258064,237.7788064516129,69.12000274658203,"5,193.22",717.69,214.5,89.59,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-07,94.41218566894533,95.6706314086914,94.15477752685548,94.8507308959961,3127224,79.95316314697266,0.0,0.0,1.30332250762224,1.3033318981509057,80.3280583190918,81.476153755188,77.76329061732832,0.0954061090225085,-87.77030284856478,-83.44541891675284,82.59759542061497,73.29701746390651,18441.058478260868,5.019354838709678,237.7879677419355,69.72000122070312,"5,256.92",724.88,215.22,90.11,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-08,94.4503173828125,96.67166900634766,94.41218566894533,96.3570556640625,3235367,81.22290802001953,0.0,0.0,1.588100327574793,1.5881108677499034,80.26448120117188,81.4815353012085,78.22457293768714,0.0875595715912821,-64.84621327513092,-78.18930517529753,82.80213493190155,73.21462913670197,18442.045391304346,5.02258064516129,237.79712903225808,69.83000183105469,"5,264.42",728.01,216.57,89.67,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-09,96.40472412109376,97.34856414794922,96.29985809326172,96.44286346435548,3473470,81.29523468017578,0.0,0.0,0.0890519118725841,0.0890471197342757,80.20490966796875,81.48422969818115,78.63399450335228,0.0851193152226161,-59.75822255157056,-70.79157955842201,83.00526407947677,73.13525944957595,18443.032304347824,5.025806451612903,237.80629032258065,70.0199966430664,"5,274.49",732.03,216.51,89.93,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-12,96.5667953491211,96.93861389160156,96.13777923583984,96.76700592041016,1848286,81.5684814453125,0.0,0.0,0.3360979178874013,0.3361165832311164,80.15608154296875,81.48836948394775,79.02525942894698,0.0851633338514078,-57.03894754984325,-60.547794458848166,83.29129678805621,73.03245580593791,18445.99304347826,5.035483870967742,237.8337741935484,69.98999786376953,"5,239.28",727.87,215.67,89.33,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-13,95.98524475097656,96.3761215209961,95.07000732421876,95.16534423828124,3839225,80.21836853027344,0.0,0.0,-1.655173338158522,-1.6551894691630875,80.08584899902344,81.48706539154053,79.18434064245717,0.0865250146066079,-70.47489178705301,-62.42402062948887,83.23367794674797,73.04989520388679,18446.97995652174,5.038709677419354,237.84293548387097,69.31999969482422,"5,217.42",717.42,215.59,88.44,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-14,95.20348358154295,95.33695220947266,93.65901947021484,93.67808532714844,3724789,78.96471405029297,0.0,0.0,-1.562815668915063,-1.562802264555352,79.99182312011719,81.47933471679687,79.15505709683528,0.0810376621150813,-82.95090879134813,-70.15491604274806,82.9460128561013,73.12057878818581,18447.96686956521,5.041935483870968,237.8520967741936,69.55000305175781,"5,264.61",727.17,217.98,90.27,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-15,94.22151184082033,94.22151184082033,92.8677215576172,93.90689849853516,6312558,79.1575698852539,0.0,0.0,0.2442547481490864,0.2442303974381499,79.88390045166015,81.47632976531982,79.15539213529111,0.0782550413934649,-81.0316617302379,-78.15248743621294,82.72396262215844,73.17949196768532,18448.953782608696,5.04516129032258,237.8612580645161,70.69000244140625,"5,313.44",730.32,218.56,90.65,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-16,95.33695220947266,96.1473159790039,90.8847198486328,92.50544738769533,13263692,77.97624969482422,0.0,0.0,-1.4923835556785003,-1.4923654075562398,79.75139175415039,81.47058570861816,78.99817314322885,0.0794801482512063,-95.38298764605624,-86.45518605588067,82.66721496474378,73.15507202256092,18449.94069565217,5.048387096774193,237.8704193548387,70.69000244140625,"5,330.92",733.63,219.02,90.79,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-19,92.2766342163086,92.9821319580078,92.00016021728516,92.64845275878906,6238924,78.09678649902344,0.0,0.0,0.1545912971961716,0.1545814330273121,79.62657180786132,81.46421691894531,78.8779882573348,0.0768438660512872,-121.90545202556947,-99.44003380062112,82.63630100325047,73.14098247453275,18452.90143478261,5.058064516129032,237.8979032258065,70.55999755859375,"5,323.47",731.84,218.2,91.19,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-20,92.66751861572266,94.23104095458984,92.66751861572266,93.69715881347656,4876703,78.98076629638672,0.0,0.0,1.1319196634808515,1.131902907905613,79.49000228881836,81.46983047485351,78.89169199587506,0.0698908697917487,-111.71626637775395,-109.66823534979316,82.73803127910098,73.21926318501035,18453.888347826087,5.061290322580645,237.90706451612903,70.6500015258789,"5,312.59",726.33,216.37,90.44,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-21,94.2596435546875,95.25115203857422,93.64949035644533,94.164306640625,3810694,79.37455749511719,0.0,0.0,0.4985720304266472,0.4985912611340293,79.39217712402343,81.47832374572754,78.95607406244068,0.0694446579759413,-107.1772354606349,-113.59965128798603,82.85104249560129,73.44217039502371,18454.875260869565,5.064516129032258,237.9162258064516,70.01000213623047,"5,409.15",735.21,221.37,91.88,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-22,94.6409912109375,98.10172271728516,94.6409912109375,97.79664611816406,4632202,82.43639373779297,0.0,0.0,3.85744833379571,3.857452991614019,79.35286972045898,81.49931488037109,79.42011668582099,0.0792082402773877,-117.06142098870232,-111.98497427569698,83.37247661869988,73.64079089838997,18455.862173913043,5.067741935483871,237.9253870967742,71.05999755859375,"5,394.81",740.31,228.12,92.74,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-23,98.49260711669922,98.95975494384766,97.32949829101562,98.3209991455078,4309766,82.87837982177734,0.0,0.0,0.536166676626304,0.5361540746071647,79.32272201538086,81.51538902282715,79.88121843728183,0.0793209629371434,-99.1492907764564,-107.7959824085978,83.8634903406642,73.92206568960923,18456.84908695652,5.070967741935483,237.9345483870968,71.55000305175781,"5,395.41",745.22,226.91,92.52,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-26,98.59747314453124,98.59747314453124,97.7680435180664,97.98731994628906,1994819,82.59712982177734,0.0,0.0,-0.3393773477880613,-0.3393526763008636,79.27799285888672,81.53666912078857,80.24333995521457,0.0792806509273884,-102.63224777520264,-106.28098651345373,83.90947085638739,74.77534970025324,18459.80982608696,5.080645161290322,237.9620322580645,71.48999786376953,"5,360.32",744.03,225.66,91.92,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-27,97.79664611816406,98.18753051757812,97.27229309082033,97.6727066040039,2572455,82.33192443847656,0.0,0.0,-0.3210755661626541,-0.3210830495841921,79.2247607421875,81.55852367401123,80.52181788631616,0.0787379075253316,-105.91651069386089,-102.56601641517324,83.84335740036056,75.63946959548906,18460.79673913044,5.083870967741936,237.9711935483871,71.37999725341797,"5,392.32",747.27,229.57,93.98,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-28,97.72991180419922,98.8167495727539,97.44390106201172,98.75001525878906,2638956,83.24002838134766,0.0,0.0,1.1029781934403626,1.1029791287700208,79.18248992919922,81.58214725494385,80.88424595232036,0.0792146323925631,-94.67069030839626,-101.07314959248652,84.10705383675618,76.09020263297039,18461.783652173912,5.087096774193548,237.98035483870967,71.55999755859375,"5,373.63",749.78,228.32,93.6,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-29,98.42587280273438,98.99789428710938,97.5583038330078,98.13986206054688,3282148,82.7257308959961,0.0,0.0,-0.6178765609738845,-0.6178487626114282,79.14873809814453,81.60502063751221,81.12977727814379,0.0793684089698663,-100.56469282778984,-100.38396461001558,84.13252767306426,76.72612253445527,18462.77056521739,5.090322580645161,237.98951612903227,72.08000183105469,"5,345.64",748.45,226.98,92.39,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-10-30,98.47354125976562,99.15042877197266,98.13986206054688,98.46400451660156,3066282,82.99891662597656,0.0,0.0,0.3302862356324709,0.3302306634485052,79.15902420043945,81.63551578521728,81.37899585785482,0.0748136006902907,-95.40383403036545,-96.8797390555171,84.31798013823675,77.08231588227108,18463.757478260868,5.0935483870967735,237.99867741935483,71.41999816894531,"5,373.84",753.45,229.73,93.69,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-02,98.4544677734375,99.4841079711914,98.19705963134766,99.32203674316406,2570357,83.7221908569336,0.0,0.0,0.8714171547002492,0.8714261105555954,79.24420867919922,81.66523239135742,81.691421857732,0.0749443952007469,-83.29114687718196,-93.086557911779,84.70376519050363,77.16263571892019,18466.718217391302,5.096666666666667,238.00846666666664,72.01000213623047,"5,354.21",756.14,231.11,93.71,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-03,99.121826171875,99.35063934326172,98.56887817382812,98.8167495727539,2587035,83.29627227783203,0.0,0.0,-0.5087362150222208,-0.5087284204367992,79.37873611450195,81.68981025695801,81.90540191374534,0.0725862483329445,-88.24404088581798,-88.97967393112172,84.93889053028727,77.36468612986897,18467.70513043478,5.093333333333333,237.99993333333333,72.2300033569336,"5,339.80",750.68,231.11,93.43,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-04,98.85488891601562,99.36016845703124,98.39727020263672,98.5498046875,2035517,83.07125854492188,0.0,0.0,-0.2701413337395486,-0.2701366180705267,79.53046203613282,81.71219394683838,82.06084946456888,0.0704823287798283,-90.86066580962952,-87.46528452420974,85.14344506045423,77.47194113949693,18468.69204347826,5.09,237.9914,71.94999694824219,"5,351.66",752.3,229.73,93.9,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-05,98.55934143066406,99.07415771484376,98.06359100341795,98.76908111572266,2332883,83.25608825683594,0.0,0.0,0.222503158598819,0.2224953794507822,79.62320068359375,81.73494762420654,82.22021463687115,0.069138695360926,-116.83769379449832,-98.64746682998188,85.34218506207999,77.47651916155282,18469.67895652174,5.086666666666666,237.98286666666667,72.22000122070312,"5,294.68",752.6,231.25,94.59,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-06,98.0731201171875,99.15042877197266,97.82524871826172,99.15042877197266,2575182,83.57756042480469,0.0,0.0,0.3861002369792254,0.3861245161759674,79.68925964355469,81.7469947052002,82.40119407526228,0.0689803730850164,-133.3505323101994,-113.68296397144232,85.57307488492827,77.47386191316744,18470.66586956522,5.083333333333333,237.97433333333333,71.77999877929688,"5,250.81",742.68,228.79,93.5,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-09,98.5307388305664,98.78814697265624,97.26275634765624,97.92058563232422,3434660,82.54084014892578,0.0,0.0,-1.2403810602542586,-1.2404289747265929,79.73249450683593,81.75627346038819,82.41981355175076,0.0664291147425915,-190.3920863544534,-146.86010415305032,85.6472351609714,77.49693750748563,18473.626608695653,5.073333333333333,237.9487333333333,71.02999877929688,"5,266.42",747.97,226.64,93.96,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-10,97.5010986328125,98.06359100341795,96.58586883544922,97.62503814697266,2892268,82.291748046875,0.0,0.0,-0.3018236496882265,-0.3017804296653104,79.78280181884766,81.76822673797608,82.40273815110066,0.0664516306465665,-254.9854520421489,-192.90935690226715,85.71120079560565,77.64030982451153,18474.61352173913,5.069999999999999,237.9402,71.16999816894531,"5,264.33",743.39,226.33,93.77,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-11,98.08265686035156,99.2743682861328,97.6727066040039,98.44493865966795,2416272,82.98285675048828,0.0,0.0,0.8398465478302475,0.839827467536125,79.90013198852539,81.78791168212891,82.48008729768569,0.0634004654727087,-469.354371666693,-304.910636687765,85.7402411567885,78.01308373334822,18475.60043478261,5.066666666666666,237.93166666666667,71.08999633789062,"5,184.64",736.35,224.32,92.28,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-12,97.68224334716795,97.85385131835938,96.89094543457033,97.215087890625,3648323,81.94618225097656,0.0,0.0,-1.2492778052253797,-1.2492634504362443,79.96377944946289,81.80102756500244,82.40889995812448,0.0652162671429465,-505.123487014252,-409.8211035743645,85.66162220410047,78.37056392260851,18476.587347826087,5.0633333333333335,237.9231333333333,70.20999908447266,"5,115.57",719.83,219.73,91.52,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-13,97.0053482055664,97.72991180419922,96.0901107788086,96.36659240722656,2565847,81.23094940185547,0.0,0.0,-0.8728022592059625,-0.8728080179874032,80.00412200927734,81.82010929107666,82.25183988395528,0.063762128492059,-437.8071204743986,-470.7616597184478,85.32084903824769,79.03680705916442,18477.574260869565,5.06,237.9146,69.72000122070312,"5,186.77",727.21,222.79,92.61,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-16,96.36659240722656,98.18753051757812,96.25218963623048,98.15892791748048,2410083,82.74176788330078,0.0,0.0,1.859913757954468,1.8599049901179665,80.10650390625,81.83878669738769,82.31716361720135,0.0636332142528945,-393.2926911508841,-445.4077662131781,84.90183692420798,79.92031731163185,18480.535,5.05,237.889,70.77999877929688,"5,159.61",729.87,222.57,92.44,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-17,98.36866760253906,98.36866760253906,97.18648529052734,97.52017211914062,2542351,82.68113708496094,0.567255,0.0,-0.6507363231155416,-0.0732771366758311,80.15591995239258,81.85122188568116,82.36569341290263,0.0635874098473803,-395.0791038938268,-408.7263051730365,84.49289150490841,80.69929980978884,18481.52191304348,5.046666666666667,237.88046666666665,70.86000061035156,"5,245.22",740.74,226.09,94.03,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-18,97.83477783203124,99.2934341430664,97.64410400390624,99.20763397216795,2659829,84.11183166503906,0.0,0.0,1.730372102877098,1.7303760331791151,80.24921905517579,81.87286949157715,82.59851184652084,0.0645172343937377,-352.9254278893489,-380.4324076446865,84.12151408465643,81.54440464703303,18482.50882608696,5.043333333333333,237.8719333333333,71.5199966430664,"5,275.04",739.23,227.33,94.1,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-19,99.39830780029295,100.27540588378906,99.2171630859375,100.14193725585938,3575424,84.90397644042969,0.0,0.0,0.9417655136836788,0.9417756809115828,80.3472706604004,81.8921821975708,82.90590712570868,0.0633671052535302,-267.2722964043203,-338.42560939583194,84.52673383887682,81.38594316307629,18483.495739130434,5.04,237.8634,71.55000305175781,"5,280.47",744.98,229.17,94.33,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-20,100.47561645507812,101.19064331054688,100.4374771118164,100.70442199707033,2687311,85.3808822631836,0.0,0.0,0.5616874973906283,0.5617002203524679,80.45373550415039,81.91621555328369,83.23590381070534,0.0634929270789326,-209.96294894673,-276.72022441346627,84.98842489734263,81.17450234875112,18484.482652173912,5.036666666666666,237.85486666666665,71.83000183105469,"5,314.82",747.26,227.96,94.09,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-23,100.63768768310548,100.9904327392578,98.99789428710938,99.71292114257812,3287917,84.54024505615234,0.0,0.0,-0.98456535952417,-0.9845731090480148,80.54981658935547,81.9366792678833,83.40981597676495,0.064501089395939,-226.4443104869289,-234.55985194599296,85.17746433442615,81.1797744351051,18487.443391304347,5.026666666666666,237.82926666666663,71.38999938964844,"5,329.08",744.64,228.49,93.86,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-24,98.48307037353516,98.95975494384766,97.32949829101562,98.359130859375,6030400,83.3924560546875,0.0,0.0,-1.3576879181659507,-1.3576835514286345,80.60526245117188,81.94803840637206,83.40750132048797,0.0637150202840518,-248.94762743124164,-228.4516289549668,85.19181018021169,81.27148175094067,18488.430304347825,5.023333333333333,237.8207333333333,71.70999908447266,"5,351.46",748.32,227.73,93.9,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
2015-11-25,98.65467834472656,99.06462860107422,98.11125946044922,98.79768371582033,3907299,83.7642822265625,0.0,0.0,0.4458689829949014,0.445875070079671,80.65785751342773,81.96129642486572,83.45507210796458,0.0612952908887034,-241.657679380498,-239.0165390995561,85.23246304574359,81.28325426993025,18489.417217391303,5.02,237.8122,71.69000244140625,"5,354.75",747.14,228.12,94.23,9611,-0.0492,6654,2957,1202,0,0,1202,1755,72,-12.0,1695,431,1264,0.08310000000000001,782,-0.001,1.62,1.6,0.08839999999999999,1450,1.85,0.517,0.1489,0.3077,0.1826,0.1315,0.1509,0.25429999999999997,1986,0.2066,219,1767,0.1839
